ID,RoomServiceCDF,FoodCourtCDF,ShoppingMallCDF,SpaCDF,VRDeckCDF
4236,0.6225,0.5683,0.4455,0.1952,0.0000
4237,0.8661,0.0000,0.1586,0.0000,0.0000
4238,0.3853,0.0000,0.8351,0.0000,0.0000
4239,0.2601,0.0000,0.8882,0.1521,0.0000
4240,0.2193,0.0000,0.9852,0.0000,0.0000
4241,0.0000,0.0000,0.0000,0.0000,0.0000
4242,0.0000,0.0000,0.0000,0.0000,0.0000
4243,0.0000,0.0000,0.0000,0.0000,0.0000
4244,0.7506,0.2713,0.5990,0.0000,0.2352
4245,0.0000,0.0000,0.0000,0.0000,0.0000
4246,0.0000,0.0000,0.0000,0.0000,0.0000
4247,0.1174,0.8048,0.9662,0.0000,0.0000
4248,0.5535,0.0000,0.0668,0.4766,0.5203
4249,0.5646,0.0000,0.5240,0.2189,0.8321
4250,0.7424,0.0192,0.7479,0.5400,0.1829
4251,0.0201,0.0192,0.0000,0.0000,0.7218
4252,0.3487,0.2320,0.0000,0.4297,0.6743
4253,0.0000,0.3469,0.9600,0.0625,0.0000
4254,0.2160,0.3607,0.0908,0.4077,0.6415
4255,0.1397,0.0000,0.4729,0.6347,0.0000
4256,0.0000,0.0000,0.0000,0.0000,0.0000
4257,0.0000,0.0000,0.0000,0.0000,0.0000
4258,0.0000,0.0000,0.0000,0.0000,0.0000
4259,0.2969,0.2529,0.6768,0.0231,0.0000
4260,0.6518,0.3248,0.0000,0.0000,0.0000
4261,0.2133,0.0000,0.7993,0.2987,0.2899
4262,0.0000,0.5724,0.0000,0.0000,0.8623
4263,0.0000,0.3499,0.0000,0.7407,0.0000
4264,0.0000,0.0000,0.0000,0.0000,0.0000
4265,0.0000,0.0000,0.0000,0.0000,0.0000
4266,0.0000,0.0000,0.0000,0.0000,0.0000
4267,0.0000,0.0000,0.0000,0.0000,0.0000
4268,0.1697,0.0000,0.3566,0.8787,0.0000
4269,0.0000,0.0000,0.0000,0.0000,0.0000
4270,0.0000,0.0000,0.0000,0.0000,0.0000
4271,0.0000,0.2117,0.0000,0.0000,0.7487
4272,0.0000,0.0192,0.0000,0.2109,0.8661
4273,0.0000,0.3973,0.6622,0.3532,0.3532
4274,0.5250,0.3350,0.9569,0.2767,0.0000
4275,0.0000,0.3338,0.0000,0.5300,0.9681
4276,0.2264,0.2168,0.3292,0.7125,0.1694
4277,0.0000,0.5991,0.5559,0.0000,0.2678
4278,0.0000,0.5601,0.0000,0.9981,0.9256
4279,0.3502,0.4122,0.3502,0.0000,0.6384
4280,0.0000,0.2827,0.8211,0.0000,0.0000
4281,0.0000,0.5403,0.0000,0.8908,0.9551
4282,0.0000,0.0000,0.0000,0.0000,0.0000
4283,0.0000,0.0000,0.0000,0.0000,0.0000
4284,0.0956,0.2562,0.0000,0.0000,0.1261
4285,0.4307,0.5409,0.0000,0.0000,0.1987
4286,0.0000,0.1927,0.3061,0.5742,0.6244
4287,0.9867,0.0000,0.3006,0.0000,0.8831
4288,0.0000,0.0000,0.0000,0.0000,0.0000
4289,0.0000,0.8363,0.1475,0.9532,0.3708
4290,0.0000,0.0000,0.0000,0.0000,0.0000
4291,0.0000,0.0000,0.0000,0.0000,0.0000
4292,0.2632,0.0000,0.0000,0.7483,0.0580
4293,0.6738,0.2620,0.2195,0.1423,0.0960
4294,0.4204,0.5380,0.4819,0.0000,0.7967
4295,0.0773,0.2935,0.5328,0.6177,0.0000
4296,0.6647,0.6902,0.0000,0.0873,0.1829
4297,0.4685,0.0000,0.9658,0.0000,0.0000
4298,0.0000,0.0000,0.0000,0.0000,0.0000
4299,0.0000,0.9312,0.0000,0.4907,0.7870
4300,0.0000,0.8400,0.0000,0.4857,0.3495
4301,0.0000,0.3743,0.0000,0.9758,0.8877
4302,0.2044,0.0000,0.2143,0.0231,0.6296
4303,0.0000,0.9132,0.0000,0.8688,0.9621
4304,0.0000,0.0000,0.0000,0.0000,0.0000
4305,0.0000,0.0000,0.0000,0.0000,0.0000
4306,0.0000,0.0000,0.0000,0.0000,0.0000
4307,0.0000,0.0000,0.0000,0.0000,0.0000
4308,0.0000,0.0000,0.0000,0.0000,0.0000
4309,0.0201,0.6618,0.0000,0.1692,0.0000
4310,0.3191,0.8458,0.0000,0.9294,0.4125
4311,0.0000,0.9601,0.5147,0.6770,0.9997
4312,0.4761,0.8618,0.0000,0.3194,0.3517
4313,0.0000,0.9286,0.0000,0.9793,0.9674
4314,0.0000,0.0000,0.0000,0.0000,0.0000
4315,0.0000,0.0000,0.0000,0.0000,0.0000
4316,0.0000,0.0000,0.0000,0.0000,0.0000
4317,0.0000,0.0000,0.0000,0.7294,0.0580
4318,0.0000,0.8988,0.3292,0.2189,0.4842
4319,0.0201,0.9453,0.5842,0.5290,0.9973
4320,0.5247,0.7616,0.1777,0.3642,0.0000
4321,0.0000,0.0000,0.0000,0.7522,0.0000
4322,0.4118,0.2433,0.0000,0.9316,0.6427
4323,0.2133,0.8824,0.0000,0.9790,0.4533
4324,0.0000,0.3639,0.1087,0.5926,0.4791
4325,0.0535,0.1927,0.0266,0.8073,0.0580
4326,0.0201,0.5296,0.0000,0.0000,0.9804
4327,0.1085,0.0000,0.0000,0.8049,0.0000
4328,0.0000,0.0000,0.0000,0.0000,0.0000
4329,0.0000,0.3833,0.6977,0.0231,0.0000
4330,0.0000,0.0000,0.0000,0.0000,0.0000
4331,0.2477,0.0000,0.9758,0.0000,0.1551
4332,0.1903,0.3099,0.3982,0.7489,0.6120
4333,0.0000,0.0000,0.0000,0.0000,0.0000
4334,0.0000,0.3068,0.9576,0.0000,0.0000
4335,0.0000,0.0000,0.0000,0.0000,0.0000
4336,0.0000,0.1461,0.2434,0.1423,0.1987
4337,0.8496,0.0000,0.3682,0.2767,0.0000
4338,0.0000,0.8510,0.0266,0.0231,0.0000
4339,0.0000,0.0000,0.0000,0.0000,0.0000
4340,0.0000,0.8818,0.4296,0.3140,0.2090
4341,0.0000,0.0000,0.0000,0.0000,0.0000
4342,0.0000,0.0000,0.0000,0.0000,0.0000
4343,0.0000,0.5221,0.4567,0.8371,0.8701
4344,0.0000,0.0000,0.0000,0.0000,0.0000
4345,0.0000,0.9682,0.6403,0.1952,0.6638
4346,0.0000,0.1855,0.0000,0.0000,0.6934
4347,0.0000,0.0000,0.0000,0.0000,0.0000
4348,0.0000,0.0000,0.0000,0.0000,0.0000
4349,0.0000,0.0000,0.0000,0.0000,0.0000
4350,0.0000,0.5144,0.2710,0.9944,0.2435
4351,0.0535,0.4892,0.0000,0.9005,0.8819
4352,0.0000,0.5558,0.0000,0.9724,0.2259
4353,0.5656,0.4623,0.0000,0.0625,0.0000
4354,0.5937,0.0000,0.6075,0.0000,0.0000
4355,0.0000,0.0000,0.0000,0.0000,0.0000
4356,0.6700,0.0000,0.6570,0.0000,0.3318
4357,0.0000,0.7954,0.0000,0.8763,0.0000
4358,0.6349,0.3158,0.0000,0.0000,0.4163
4359,0.3055,0.2913,0.0908,0.7218,0.2473
4360,0.0000,0.5064,0.0000,0.9520,0.0000
4361,0.1568,0.6274,0.0000,0.0000,0.0000
4362,0.1313,0.7714,0.9206,0.5138,0.1460
4363,0.0000,0.9820,0.0000,0.0231,0.0580
4364,0.0000,0.0000,0.0000,0.0000,0.0000
4365,0.3893,0.1773,0.0000,0.4633,0.5379
4366,0.4871,0.0000,0.3967,0.5229,0.0000
4367,0.8741,0.4257,0.0000,0.0000,0.0000
4368,0.3291,0.4753,0.0000,0.8296,0.4045
4369,0.0000,0.9623,0.0000,0.7903,0.5757
4370,0.0000,0.3212,0.8333,0.2707,0.0000
4371,0.0000,0.4917,0.0000,0.5838,0.2733
4372,0.0000,0.0000,0.0000,0.0000,0.0000
4373,0.0000,0.0000,0.0000,0.0000,0.0000
4374,0.0000,0.0000,0.0000,0.0000,0.0000
4375,0.0000,0.7343,0.0000,0.3818,0.7927
4376,0.0000,0.0000,0.0000,0.0000,0.0000
4377,0.5240,0.0000,0.6446,0.0000,0.0000
4378,0.0000,0.6737,0.0000,0.8826,0.8571
4379,0.0000,0.3248,0.0000,0.0000,0.9814
4380,0.6842,0.0000,0.0000,0.0000,0.0000
4381,0.3191,0.8389,0.1230,0.4077,0.0233
4382,0.0000,0.0000,0.0000,0.0000,0.0000
4383,0.0000,0.0000,0.0000,0.0000,0.0000
4384,0.0000,0.0000,0.0000,0.0000,0.0000
4385,0.0000,0.0000,0.0908,0.9394,0.0000
4386,0.0000,0.0000,0.0000,0.0000,0.0000
4387,0.0000,0.0000,0.0000,0.0000,0.0000
4388,0.2717,0.7153,0.0000,0.0000,0.9787
4389,0.0000,0.0000,0.0000,0.0000,0.0000
4390,0.0000,0.9083,0.0000,0.0231,0.5231
4391,0.0000,0.0000,0.0000,0.0000,0.0000
4392,0.0000,0.0000,0.0000,0.0000,0.0000
4393,0.0000,0.0000,0.0000,0.0000,0.0000
4394,0.0000,0.0000,0.0000,0.0000,0.0000
4395,0.0000,0.0000,0.0000,0.0000,0.0000
4396,0.0000,0.0000,0.0000,0.0000,0.0000
4397,0.4257,0.6491,0.0908,0.2680,0.0000
4398,0.0000,0.0000,0.0000,0.0000,0.0000
4399,0.0000,0.0000,0.0000,0.0000,0.0000
4400,0.0000,0.0000,0.0000,0.0000,0.0000
4401,0.0000,0.0000,0.0000,0.0000,0.0000
4402,0.0000,0.0000,0.0000,0.0000,0.0000
4403,0.2450,0.0504,0.6477,0.4126,0.3389
4404,0.0000,0.0000,0.9379,0.3421,0.3264
4405,0.0000,0.9139,0.0000,0.6392,0.8302
4406,0.4267,0.4116,0.0000,0.4010,0.5588
4407,0.0000,0.9303,0.0266,0.8029,0.8993
4408,0.0910,0.0000,0.3061,0.0000,0.0580
4409,0.0000,0.0000,0.0000,0.0000,0.0000
4410,0.0000,0.0000,0.0000,0.0000,0.0000
4411,0.8254,0.0887,0.2964,0.0000,0.0000
4412,0.4521,0.0000,0.7993,0.3970,0.0000
4413,0.0000,0.3897,0.7027,0.0000,0.0000
4414,0.0000,0.8759,0.0000,0.8449,0.5547
4415,0.0000,0.0000,0.0000,0.0000,0.0000
4416,1.0000,0.7824,0.0000,0.0231,0.0000
4417,0.0000,0.1228,0.0000,0.7411,0.0000
4418,0.0000,0.7033,0.0000,0.8961,0.9445
4419,0.0000,0.0000,0.0000,0.0000,0.0000
4420,0.0000,0.5873,0.0000,0.3495,0.0000
4421,0.0000,0.0000,0.0000,0.0000,0.0000
4422,0.9724,0.0000,0.0266,0.0000,0.0000
4423,0.0000,0.0000,0.0000,0.0000,0.0000
4424,0.0000,0.0000,0.0000,0.0000,0.0000
4425,0.0000,0.0000,0.0000,0.0000,0.0000
4426,0.7414,0.2593,0.0668,0.9275,0.9106
4427,0.0000,0.0000,0.0000,0.0000,0.0000
4428,0.0000,0.0000,0.0000,0.0000,0.0000
4429,0.0000,0.2117,0.2008,0.1766,0.7937
4430,0.9581,0.0000,0.4218,0.0000,0.0000
4431,0.3807,0.1729,0.9741,0.0000,0.0000
4432,0.4227,0.0000,0.9469,0.4233,0.0000
4433,0.8780,0.0000,0.3967,0.0000,0.0000
4434,0.0000,0.0000,0.0000,0.0000,0.0000
4435,0.0000,0.0000,0.4296,0.2861,0.8056
4436,0.0000,0.0000,0.0000,0.0000,0.0000
4437,0.0000,0.0000,0.0000,0.0000,0.0000
4438,0.0000,0.0000,0.0000,0.0000,0.0000
4439,0.0000,0.6087,0.3416,0.4233,0.0233
4440,0.0000,0.0000,0.0000,0.0000,0.0000
4441,0.0000,0.4447,0.0000,0.0000,0.6164
4442,0.4014,0.1228,0.5276,0.4931,0.5949
4443,0.7586,0.0000,0.0000,0.0000,0.2307
4444,0.0000,0.8173,0.0000,0.8787,0.4240
4445,0.0000,0.8906,0.0000,0.1028,0.8900
4446,0.0000,0.0714,0.0000,0.8318,0.9223
4447,0.0000,0.0000,0.0000,0.0000,0.0000
4448,0.1313,0.1983,0.0000,0.3236,0.9037
4449,0.6855,0.0000,0.0000,0.0000,0.6523
4450,0.0000,0.0000,0.0000,0.0000,0.0000
4451,0.0000,0.7646,0.0000,0.2888,0.9761
4452,0.0000,0.0000,0.0000,0.0000,0.0000
4453,0.0000,0.0000,0.0000,0.0000,0.0000
4454,0.0000,0.0000,0.0000,0.0000,0.0000
4455,0.7874,0.0000,0.9924,0.3952,0.0000
4456,0.6034,0.6655,0.2983,0.4810,0.0000
4457,0.6232,0.0000,0.9945,0.8834,0.0580
4458,0.2504,0.0714,0.0000,0.5491,0.6512
4459,0.0000,0.0000,0.0000,0.0000,0.0000
4460,0.0000,0.0000,0.0000,0.0000,0.0000
4461,0.0000,0.0000,0.0000,0.0000,0.0000
4462,0.0000,0.9276,0.0000,0.1901,0.5176
4463,0.0000,0.2674,0.9603,0.0873,0.1261
4464,0.0000,0.0000,0.0000,0.0000,0.0000
4465,0.4831,0.1305,0.5801,0.0000,0.0000
4466,0.4411,0.3672,0.6020,0.2828,0.0233
4467,0.0000,0.4989,0.4374,0.1952,0.8688
4468,0.0000,0.7711,0.0000,0.8803,0.6550
4469,0.4574,0.0000,0.9113,0.0000,0.4465
4470,0.7513,0.3466,0.6351,0.0000,0.0000
4471,0.2133,0.4375,0.5019,0.0625,0.5282
4472,0.0000,0.0000,0.0000,0.0000,0.0000
4473,0.0000,0.0000,0.0000,0.0000,0.0000
4474,0.0000,0.0000,0.0000,0.0000,0.0000
4475,0.4278,0.0000,0.6437,0.8814,0.3073
4476,0.4676,0.0000,0.0000,0.0000,0.6696
4477,0.0000,0.0714,0.2547,0.7122,0.0000
4478,0.0000,0.0000,0.0000,0.0000,0.0000
4479,0.4896,0.0000,0.8406,0.1183,0.0000
4480,0.0000,0.6035,0.4391,0.0000,0.3140
4481,0.0000,0.0000,0.0000,0.0000,0.0000
4482,0.0000,0.5434,0.0668,0.1521,0.3467
4483,0.0000,0.0000,0.0000,0.0000,0.0000
4484,0.4709,0.0000,0.0000,0.0000,0.5581
4485,0.7779,0.6501,0.0000,0.0000,0.0000
4486,0.0000,0.0000,0.0000,0.0000,0.0000
4487,0.0000,0.0000,0.0000,0.0000,0.0000
4488,0.9383,0.0000,0.0266,0.0231,0.0000
4489,0.0000,0.0000,0.0000,0.0000,0.0000
4490,0.3731,0.0192,0.7302,0.0000,0.0000
4491,0.0000,0.0000,0.0000,0.0000,0.0000
4492,0.6302,0.7508,0.0000,0.5011,0.1261
4493,0.7489,0.0000,0.3249,0.4145,0.0000
4494,0.0000,0.0000,0.0000,0.0000,0.0000
4495,0.0000,0.0000,0.0000,0.0000,0.0000
4496,0.2819,0.9885,0.0000,0.9291,0.9565
4497,0.0000,0.4240,0.0000,0.9492,0.4905
4498,0.0000,0.0000,0.0000,0.0000,0.0000
4499,0.0000,0.4826,0.8540,0.9937,0.0000
4500,0.4508,0.9813,0.0000,0.8362,0.8844
4501,0.0000,0.0000,0.0000,0.0000,0.0000
4502,0.0000,0.0000,0.0000,0.0000,0.0000
4503,0.0000,0.0000,0.0000,0.0000,0.0000
4504,0.0535,0.0000,0.2349,0.1609,0.7251
4505,0.0000,0.0000,0.0000,0.7536,0.0000
4506,0.0000,0.8644,0.0000,0.0000,0.8704
4507,0.3019,0.7651,0.1682,0.5157,0.2850
4508,0.0000,0.0000,0.0000,0.0000,0.0000
4509,0.1630,0.7813,0.0266,0.8490,0.8895
4510,0.0000,0.7364,0.9883,0.4513,0.0000
4511,0.0000,0.3369,0.0000,0.6659,0.0000
4512,0.3859,0.6197,0.0000,0.2148,0.2787
4513,0.1998,0.0000,0.9294,0.0000,0.0233
4514,0.0000,0.0000,0.0000,0.0000,0.0000
4515,0.0000,0.0000,0.0000,0.0000,0.0000
4516,0.0000,0.0000,0.0000,0.0000,0.0000
4517,0.0000,0.0000,0.0000,0.0000,0.0000
4518,0.0000,0.0000,0.0000,0.0000,0.0000
4519,0.0000,0.0000,0.0000,0.0000,0.0000
4520,0.8020,0.1855,0.0000,0.0000,0.0000
4521,0.4448,0.5748,0.0668,0.6240,0.3264
4522,0.0000,0.0000,0.0000,0.0000,0.0000
4523,0.0000,0.0000,0.0000,0.0000,0.0000
4524,0.2044,0.0192,0.0000,0.7804,0.0000
4525,0.6676,0.5879,0.0266,0.3205,0.0000
4526,0.2300,0.0887,0.0000,0.5582,0.5937
4527,0.0000,0.9699,0.0668,0.0000,0.3812
4528,0.0000,0.0000,0.0000,0.0000,0.0000
4529,0.6204,0.1383,0.0000,0.0000,0.2555
4530,0.1818,0.0000,0.7778,0.5876,0.0000
4531,0.6302,0.4077,0.5437,0.0000,0.0000
4532,0.0000,0.0000,0.0000,0.0000,0.0000
4533,0.0000,0.0000,0.0000,0.0000,0.0000
4534,0.0000,0.0000,0.0000,0.0000,0.0000
4535,0.0000,0.0000,0.0000,0.0000,0.0000
4536,0.0000,0.0000,0.0000,0.0000,0.0000
4537,0.5997,0.0000,0.2796,0.5187,0.0000
4538,0.0000,0.0000,0.0000,0.0000,0.0000
4539,0.5216,0.2593,0.0000,0.0000,0.6214
4540,0.7811,0.4605,0.0668,0.3271,0.0000
4541,0.0000,0.0000,0.0000,0.2189,0.7400
4542,0.0000,0.0000,0.0000,0.0000,0.0000
4543,0.6063,0.5182,0.0266,0.0000,0.0000
4544,0.0000,0.0000,0.0000,0.0000,0.0000
4545,0.1952,0.3065,0.9520,0.0000,0.0789
4546,0.0000,0.4088,0.6791,0.2189,0.2899
4547,0.0201,0.1650,0.0908,0.0000,0.7028
4548,0.0000,0.0000,0.0000,0.0000,0.0000
4549,0.0000,0.0000,0.0000,0.0000,0.0000
4550,0.1572,0.8142,0.0000,0.8434,0.5498
4551,0.1998,0.8307,0.0000,0.8925,0.9980
4552,0.9451,0.0000,0.4703,0.3960,0.3213
4553,0.0000,0.0000,0.0000,0.0000,0.0000
4554,0.4082,0.0714,0.0000,0.6762,0.0000
4555,0.0000,0.0000,0.0000,0.0000,0.0000
4556,0.0000,0.0000,0.7528,0.2148,0.3666
4557,0.3957,0.0000,0.0000,0.6742,0.2654
4558,0.1697,0.0000,0.6265,0.3917,0.5352
4559,0.5060,0.3450,0.0000,0.0625,0.0000
4560,0.0000,0.5247,0.0266,0.4587,0.0000
4561,0.9891,0.4139,0.1777,0.4479,0.1759
4562,0.1572,0.1305,0.0000,0.1028,0.7239
4563,0.5518,0.1380,0.0000,0.0000,0.0000
4564,0.0000,0.6893,0.2253,0.0000,0.0000
4565,0.9049,0.6023,0.6504,0.2538,0.8405
4566,0.0000,0.0000,0.0000,0.7352,0.2219
4567,0.0000,0.0000,0.9503,0.4344,0.0580
4568,0.0000,0.6485,0.0000,0.1901,0.0000
4569,0.1313,0.0000,0.1455,0.0000,0.4508
4570,0.0000,0.5833,0.0000,0.0000,0.0000
4571,0.0000,0.7367,0.0000,0.0000,0.9488
4572,0.6625,0.0000,0.7262,0.0000,0.0000
4573,0.0000,0.0000,0.0000,0.0000,0.0000
4574,0.6020,0.1305,0.4036,0.2305,0.0000
4575,0.7075,0.0000,0.4265,0.5783,0.0000
4576,0.3574,0.0000,0.8551,0.7793,0.0000
4577,0.5211,0.0000,0.2831,0.1838,0.6075
4578,0.3763,0.0714,0.0000,0.8346,0.0000
4579,0.0000,0.0000,0.0000,0.0000,0.0000
4580,0.1397,0.8229,0.0000,0.2249,0.8834
4581,0.0000,0.0000,0.0000,0.0000,0.0000
4582,0.0000,0.0000,0.0000,0.0000,0.0000
4583,0.3152,0.0000,0.7604,0.0000,0.6164
4584,0.4808,0.0000,0.9441,0.8333,0.1460
4585,0.0000,0.4409,0.8288,0.5901,0.0000
4586,0.0000,0.0000,0.0000,0.0000,0.0000
4587,0.4802,0.1305,0.0000,0.2189,0.5992
4588,0.0000,0.0000,0.0000,0.0000,0.0000
4589,0.0000,0.0000,0.8333,0.2083,0.0000
4590,0.0000,0.0000,0.0000,0.0000,0.0000
4591,0.0000,0.0000,0.0000,0.0000,0.0000
4592,0.2695,0.3598,0.0000,0.2935,0.8761
4593,0.0000,0.0000,0.0000,0.0000,0.0000
4594,0.0000,0.0000,0.0000,0.0000,0.0000
4595,0.4204,0.7063,0.0000,0.0000,0.2817
4596,0.0000,0.0000,0.2831,0.8988,0.0000
4597,0.6598,0.0192,0.2892,0.3495,0.4233
4598,0.0000,0.0000,0.0000,0.0000,0.0000
4599,0.1313,0.6120,0.0908,0.1183,0.0000
4600,0.0000,0.0000,0.0668,0.7001,0.1630
4601,0.0000,0.6773,0.0266,0.0625,0.1460
4602,0.6790,0.2117,0.5457,0.0000,0.0000
4603,0.0000,0.0000,0.0000,0.0000,0.0000
4604,0.3002,0.0000,0.0000,0.0231,0.9058
4605,0.0535,0.0000,0.0000,0.7588,0.0000
4606,0.5700,0.3649,0.0000,0.0231,0.0000
4607,0.0000,0.7626,0.0000,0.9193,0.6987
4608,0.0000,0.0000,0.0000,0.7164,0.0000
4609,0.9741,0.3158,0.0000,0.0000,0.0580
4610,0.0000,0.0000,0.0000,0.0000,0.0000
4611,0.8603,0.0000,0.2831,0.0231,0.0000
4612,0.0000,0.0000,0.0000,0.0000,0.0000
4613,0.0000,0.0000,0.0000,0.0000,0.0000
4614,0.0201,0.9836,0.0266,0.8727,0.2473
4615,0.0000,0.0000,0.0000,0.0000,0.0000
4616,0.0000,0.0000,0.0000,0.0000,0.0000
4617,0.0000,0.0000,0.0000,0.0000,0.0000
4618,0.0000,0.0000,0.0000,0.0000,0.0000
4619,0.4741,0.0000,0.7905,0.0000,0.0000
4620,0.6964,0.0000,0.7783,0.0000,0.0000
4621,0.4353,0.3027,0.9952,0.1423,0.0000
4622,0.0000,0.0000,0.0000,0.0000,0.0000
4623,0.0000,0.0000,0.0000,0.0000,0.0000
4624,0.0000,0.0000,0.0000,0.0000,0.0000
4625,0.0000,0.0000,0.0000,0.0000,0.0000
4626,0.0000,0.0000,0.0000,0.0000,0.0000
4627,0.0000,0.0000,0.0000,0.0000,0.0000
4628,0.0000,0.8960,0.4237,0.0000,0.0000
4629,0.4508,0.0000,0.7126,0.1952,0.0000
4630,0.0000,0.0000,0.0000,0.0000,0.0000
4631,0.0000,0.0000,0.0000,0.0000,0.0000
4632,0.9359,0.0000,0.1777,0.0000,0.0000
4633,0.6472,0.0000,0.6570,0.5477,0.7350
4634,0.0000,0.0000,0.0000,0.0000,0.0000
4635,0.4440,0.1927,0.0000,0.8079,0.4678
4636,0.8482,0.5201,0.0000,0.2354,0.0000
4637,0.0000,0.0000,0.8188,0.0000,0.0000
4638,0.0000,0.8258,0.0000,0.0000,0.0000
4639,0.0000,0.0000,0.0000,0.0000,0.0000
4640,0.7927,0.0000,0.8119,0.0625,0.0000
4641,0.0000,0.0000,0.0000,0.0000,0.0000
4642,0.0000,0.0000,0.0000,0.0000,0.0000
4643,0.0000,0.0000,0.0000,0.0000,0.0000
4644,0.4770,0.8317,0.0668,0.0625,0.0000
4645,0.0000,0.8903,0.0000,0.7360,0.9053
4646,0.4005,0.8055,0.0000,0.5643,0.8590
4647,0.0000,0.0000,0.0000,0.0000,0.0000
4648,0.0000,0.0000,0.0000,0.0000,0.0000
4649,0.0000,0.0000,0.0000,0.0000,0.0000
4650,0.1521,0.0000,0.9055,0.2828,0.0000
4651,0.0000,0.0000,0.0000,0.0000,0.0000
4652,0.0773,0.7204,0.7450,0.3117,0.4636
4653,0.0000,0.0000,0.0000,0.0000,0.0000
4654,0.0000,0.4303,0.0000,0.6172,0.0000
4655,0.7997,0.0000,0.5635,0.1183,0.3704
4656,0.0000,0.0000,0.0000,0.0000,0.0000
4657,0.9390,0.0000,0.4964,0.3308,0.0000
4658,0.5678,0.3068,0.8911,0.0000,0.0000
4659,0.0000,0.1383,0.0000,0.0000,0.8432
4660,0.3348,0.8016,0.9810,0.0000,0.3555
4661,0.7864,0.0000,0.0266,0.0000,0.2751
4662,0.0000,0.0000,0.0000,0.0000,0.0000
4663,0.0000,0.1473,0.0000,0.9918,0.8231
4664,0.0000,0.0000,0.0000,0.0000,0.0000
4665,0.0000,0.0000,0.0000,0.0000,0.0000
4666,0.0000,0.0000,0.0000,0.0000,0.0000
4667,0.0000,0.0000,0.0000,0.0000,0.0000
4668,0.0000,0.0887,0.8140,0.0000,0.2610
4669,0.9632,0.3546,0.1682,0.0000,0.3880
4670,0.0000,0.4874,0.5509,0.0000,0.2596
4671,0.0000,0.0000,0.0000,0.0000,0.0000
4672,0.0000,0.0000,0.0000,0.7850,0.0000
4673,0.0000,0.0000,0.0000,0.0000,0.0000
4674,0.0000,0.0000,0.0000,0.0000,0.0000
4675,0.0000,0.6455,0.0000,0.0000,0.1362
4676,0.0000,0.0000,0.0000,0.0000,0.0000
4677,0.6027,0.0000,0.0000,0.0000,0.4533
4678,0.2985,0.0000,0.5129,0.6070,0.3546
4679,0.2477,0.3798,0.0000,0.6598,0.0000
4680,0.0000,0.0192,0.0000,0.7571,0.0000
4681,0.0000,0.0000,0.0000,0.0000,0.0000
4682,0.6414,0.3087,0.0000,0.4810,0.1123
4683,0.5772,0.2389,0.0000,0.2560,0.0960
4684,0.6579,0.4565,0.0000,0.0000,0.0000
4685,0.0000,0.0000,0.0000,0.0000,0.0000
4686,0.0000,0.0000,0.0000,0.0000,0.0000
4687,0.0000,0.0000,0.0000,0.0000,0.0000
4688,0.8221,0.0000,0.0000,0.0000,0.7442
4689,0.0000,0.0000,0.0000,0.0000,0.0000
4690,0.0000,0.0000,0.0000,0.0000,0.0000
4691,0.0000,0.0000,0.0000,0.0000,0.0000
4692,0.7419,0.2286,0.0000,0.3090,0.0580
4693,0.0000,0.0000,0.0000,0.0000,0.0000
4694,0.0000,0.0000,0.0000,0.0000,0.0000
4695,0.0000,0.4198,0.0000,0.1183,0.9362
4696,0.8649,0.2687,0.3539,0.0000,0.0000
4697,0.0000,0.0000,0.0000,0.0000,0.0000
4698,0.0000,0.0000,0.0000,0.0000,0.0000
4699,0.8037,0.3897,0.2654,0.0000,0.6267
4700,0.0000,0.0000,0.0000,0.0000,0.0000
4701,0.0000,0.0000,0.9631,0.0000,0.0000
4702,0.8634,0.0000,0.8630,0.6210,0.0000
4703,0.0000,0.0000,0.0000,0.0000,0.0000
4704,0.2876,0.5380,0.1927,0.9827,0.4962
4705,0.8165,0.2286,0.5645,0.0000,0.0000
4706,0.0000,0.0000,0.0000,0.0000,0.0000
4707,0.0000,0.0000,0.0000,0.0000,0.0000
4708,0.0000,0.0000,0.2353,0.5706,0.5306
4709,0.6603,0.1886,0.0000,0.0000,0.0960
4710,0.0957,0.9325,0.0000,0.5144,0.4744
4711,0.0000,0.0000,0.0000,0.6172,0.1759
4712,0.8058,0.2698,0.0000,0.1609,0.0000
4713,0.0957,0.6316,0.0000,0.3140,0.0000
4714,0.9213,0.1855,0.0000,0.3751,0.9578
4715,0.0000,0.0000,0.0000,0.0000,0.0000
4716,0.0000,0.2729,0.1586,0.0000,0.9538
4717,0.0000,0.0000,0.0000,0.0000,0.0000
4718,0.0000,0.0000,0.0000,0.0000,0.0000
4719,0.1085,0.0192,0.1475,0.0000,0.7751
4720,0.8572,0.4775,0.2088,0.8440,0.0000
4721,0.0000,0.0000,0.0000,0.0000,0.0000
4722,0.8295,0.0000,0.0000,0.4233,0.0000
4723,0.8610,0.0000,0.0000,0.0625,0.0000
4724,0.0000,0.1983,0.9990,0.8415,0.9811
4725,0.1468,0.4093,0.0000,0.9802,0.3864
4726,0.1313,0.0192,0.1087,0.5954,0.5183
4727,0.0000,0.4948,0.4607,0.0000,0.5012
4728,0.0000,0.0000,0.0000,0.0000,0.0000
4729,0.0000,0.0000,0.0000,0.0000,0.0000
4730,0.5571,0.3427,0.5266,0.3694,0.0000
4731,0.8327,0.0000,0.2391,0.3917,0.0000
4732,0.0000,0.0000,0.0000,0.0000,0.0000
4733,0.4543,0.7791,0.8499,0.0873,0.0000
