Group,NumInGroup,GroupSize,HomePlanet,CryoSleep,Deck,Num,Side,Destination,Age,VIP,Surname,TotalExpenses,HasExpenses,Transported,AgeImputed,AgeCluster,AgeClusterLabel
5839,1,1,Europa,True,C,219.0,S,TRAPPIST-1e,27.0,False,Unloweedic_5839,0,0,True,27.0,0,C0_0-32
5840,1,1,Earth,True,G,946.0,P,TRAPPIST-1e,23.0,False,Potters_5840,0,0,False,23.0,0,C0_0-32
5842,1,2,Europa,True,C,220.0,S,55 Cancri e,28.0,False,Maging_5842,0,0,True,28.0,0,C0_0-32
5842,2,2,Europa,True,C,220.0,S,55 Cancri e,27.0,False,Prefule_5842,0,0,True,27.0,0,C0_0-32
5843,1,1,Earth,True,G,947.0,S,TRAPPIST-1e,58.0,False,Hessey_5843,0,0,True,58.0,1,C1_33-79
5844,1,1,Earth,False,E,369.0,P,55 Cancri e,24.0,,Spencervan_5844,865,1,True,24.0,0,C0_0-32
5846,1,1,Mars,False,E,376.0,S,TRAPPIST-1e,27.0,True,Gerin_5846,1048,1,False,27.0,0,C0_0-32
5847,1,1,Earth,False,F,1115.0,S,TRAPPIST-1e,33.0,False,Trankliney_5847,1451,1,False,33.0,1,C1_33-79
5848,1,1,Earth,False,E,377.0,S,,28.0,False,Benney_5848,996,1,True,28.0,0,C0_0-32
5849,1,1,Earth,False,F,1208.0,P,TRAPPIST-1e,39.0,False,Brightez_5849,1104,1,False,39.0,1,C1_33-79
5852,1,1,Earth,False,E,370.0,P,TRAPPIST-1e,27.0,False,Byerry_5852,987,1,False,27.0,0,C0_0-32
5854,1,1,Earth,False,F,1117.0,S,TRAPPIST-1e,36.0,False,Olshaffey_5854,2084,1,True,36.0,1,C1_33-79
5855,1,2,Earth,,F,1209.0,P,TRAPPIST-1e,64.0,False,Horndley_5855,2450,1,True,64.0,1,C1_33-79
5855,2,2,Earth,False,G,949.0,P,PSO J318.5-22,41.0,False,Horndley_5855,752,1,True,41.0,1,C1_33-79
5856,1,2,Europa,True,B,199.0,P,55 Cancri e,,False,Wincer_5856,0,0,True,27.0,0,C0_0-32
5856,2,2,Europa,True,B,199.0,P,TRAPPIST-1e,27.0,False,Wincer_5856,0,0,True,27.0,0,C0_0-32
5857,1,1,Europa,False,E,378.0,S,TRAPPIST-1e,,False,Tinganking_5857,4036,1,False,27.0,0,C0_0-32
5858,1,1,Earth,False,G,948.0,S,55 Cancri e,22.0,False,Barberts_5858,808,1,True,22.0,0,C0_0-32
5859,1,1,Earth,False,E,371.0,P,,23.0,False,Griffince_5859,4000,1,True,23.0,0,C0_0-32
5860,1,3,Mars,False,F,1118.0,S,TRAPPIST-1e,40.0,False,Raste_5860,1307,1,False,40.0,1,C1_33-79
5860,2,3,Mars,True,F,1118.0,S,TRAPPIST-1e,2.0,False,Raste_5860,0,0,True,2.0,0,C0_0-32
5860,3,3,Mars,False,F,1118.0,S,TRAPPIST-1e,0.0,False,Raste_5860,0,0,True,0.0,0,C0_0-32
5861,1,1,Earth,False,G,949.0,S,TRAPPIST-1e,27.0,False,Browlerson_5861,1804,1,True,27.0,0,C0_0-32
5863,1,2,Earth,False,G,950.0,P,55 Cancri e,0.0,False,Loverthyo_5863,0,0,True,0.0,0,C0_0-32
5863,2,2,Earth,False,F,1210.0,P,TRAPPIST-1e,17.0,False,Loverthyo_5863,902,1,False,17.0,0,C0_0-32
5867,1,1,Earth,False,F,1212.0,P,TRAPPIST-1e,45.0,False,Rocknight_5867,1525,1,False,45.0,1,C1_33-79
5868,1,1,Earth,False,E,379.0,S,TRAPPIST-1e,62.0,False,Blangibson_5868,787,1,False,62.0,1,C1_33-79
5869,1,1,Earth,True,G,952.0,S,55 Cancri e,14.0,False,Polliamposs_5869,0,0,True,14.0,0,C0_0-32
5871,1,1,Earth,False,F,1120.0,S,55 Cancri e,24.0,False,Flemaney_5871,2217,1,True,24.0,0,C0_0-32
5874,1,1,Earth,True,G,953.0,S,PSO J318.5-22,51.0,False,Simonsents_5874,0,0,True,51.0,1,C1_33-79
5875,1,1,Earth,False,E,381.0,S,TRAPPIST-1e,49.0,False,Nasquez_5875,789,1,False,49.0,1,C1_33-79
5876,1,3,Mars,False,D,184.0,P,TRAPPIST-1e,52.0,False,Cone_5876,1939,1,True,52.0,1,C1_33-79
5876,2,3,Mars,True,F,1213.0,P,55 Cancri e,35.0,False,Cone_5876,0,0,True,35.0,1,C1_33-79
5876,3,3,Mars,True,F,1213.0,P,TRAPPIST-1e,22.0,False,Cone_5876,0,0,True,22.0,0,C0_0-32
5877,1,1,Earth,False,F,1121.0,S,TRAPPIST-1e,17.0,False,Carsoning_5877,1552,1,False,17.0,0,C0_0-32
5878,1,1,Europa,True,B,224.0,S,55 Cancri e,47.0,False,Busive_5878,0,0,True,47.0,1,C1_33-79
5879,1,1,Mars,True,F,1122.0,S,TRAPPIST-1e,25.0,False,Cooki_5879,0,0,True,25.0,0,C0_0-32
5880,1,1,Earth,True,G,953.0,P,TRAPPIST-1e,11.0,False,Pooley_5880,0,0,True,11.0,0,C0_0-32
5882,1,1,Earth,False,F,1214.0,P,TRAPPIST-1e,17.0,False,Morez_5882,1150,1,False,17.0,0,C0_0-32
5885,1,8,Earth,False,F,1123.0,S,TRAPPIST-1e,41.0,,Oneiles_5885,640,1,True,41.0,1,C1_33-79
5885,2,8,Earth,False,F,1123.0,S,TRAPPIST-1e,55.0,False,Oneiles_5885,1416,1,True,55.0,1,C1_33-79
5885,3,8,Earth,False,F,1123.0,S,TRAPPIST-1e,29.0,False,Oneiles_5885,2428,1,True,29.0,0,C0_0-32
5885,4,8,Earth,False,G,954.0,S,TRAPPIST-1e,19.0,False,Oneiles_5885,888,1,False,19.0,0,C0_0-32
5885,5,8,Earth,True,G,954.0,S,55 Cancri e,23.0,False,Oneiles_5885,0,0,True,23.0,0,C0_0-32
5885,6,8,Earth,False,G,954.0,S,TRAPPIST-1e,32.0,False,Oneiles_5885,5525,1,False,32.0,0,C0_0-32
5885,7,8,Earth,False,G,954.0,S,TRAPPIST-1e,27.0,False,Oneiles_5885,1818,1,False,27.0,0,C0_0-32
5885,8,8,Earth,False,G,954.0,S,TRAPPIST-1e,25.0,False,Oneiles_5885,892,1,True,25.0,0,C0_0-32
5886,1,2,Mars,False,F,1216.0,P,TRAPPIST-1e,24.0,False,Fate_5886,1566,1,False,24.0,0,C0_0-32
5886,2,2,Mars,True,E,373.0,P,TRAPPIST-1e,30.0,False,Fate_5886,0,0,False,30.0,0,C0_0-32
5887,1,2,Earth,False,E,374.0,P,PSO J318.5-22,50.0,False,Cochrisons_5887,844,1,True,50.0,1,C1_33-79
5887,2,2,Earth,False,F,1217.0,P,,51.0,False,Cochrisons_5887,826,1,False,51.0,1,C1_33-79
5888,1,2,Mars,False,F,1218.0,P,55 Cancri e,27.0,False,Blate_5888,1331,1,False,27.0,0,C0_0-32
5888,2,2,Mars,False,F,1218.0,P,TRAPPIST-1e,35.0,False,Blate_5888,1815,1,False,35.0,1,C1_33-79
5889,1,1,Earth,False,G,954.0,P,TRAPPIST-1e,48.0,False,Perrerojass_5889,4450,1,False,48.0,1,C1_33-79
5890,1,1,Earth,True,G,955.0,S,TRAPPIST-1e,27.0,False,Woody_5890,0,0,True,27.0,0,C0_0-32
5891,1,1,Earth,True,G,955.0,P,PSO J318.5-22,19.0,False,Steeletters_5891,0,0,True,19.0,0,C0_0-32
5894,1,1,Earth,True,G,957.0,S,PSO J318.5-22,18.0,False,Navages_5894,0,0,True,18.0,0,C0_0-32
5897,1,1,Europa,,C,221.0,S,55 Cancri e,25.0,False,,0,0,True,25.0,0,C0_0-32
5898,1,1,Earth,True,G,958.0,S,55 Cancri e,41.0,False,Dickley_5898,0,0,True,41.0,1,C1_33-79
5900,1,3,Mars,True,F,1220.0,P,TRAPPIST-1e,62.0,False,Nutca_5900,0,0,True,62.0,1,C1_33-79
5900,2,3,Mars,True,F,1220.0,P,TRAPPIST-1e,30.0,False,Nutca_5900,0,0,True,30.0,0,C0_0-32
5900,3,3,Mars,True,F,1220.0,P,TRAPPIST-1e,6.0,,Nutca_5900,0,0,True,6.0,0,C0_0-32
5901,1,1,Earth,False,F,1221.0,P,55 Cancri e,15.0,False,Castannison_5901,879,1,False,15.0,0,C0_0-32
5902,1,1,Mars,False,D,177.0,S,PSO J318.5-22,34.0,False,Win_5902,880,1,False,34.0,1,C1_33-79
5903,1,1,Earth,False,E,376.0,P,TRAPPIST-1e,34.0,False,Doughan_5903,791,1,False,34.0,1,C1_33-79
5905,1,1,Earth,False,G,959.0,S,TRAPPIST-1e,23.0,False,Byerry_5905,705,1,True,23.0,0,C0_0-32
5906,1,1,Earth,False,G,957.0,P,,51.0,False,Santin_5906,816,1,False,51.0,1,C1_33-79
5907,1,1,Earth,True,G,960.0,S,PSO J318.5-22,63.0,False,Jarvey_5907,0,0,True,63.0,1,C1_33-79
5908,1,1,Earth,False,F,1126.0,S,TRAPPIST-1e,42.0,False,Brooker_5908,776,1,True,42.0,1,C1_33-79
5909,1,3,Earth,False,F,1127.0,S,55 Cancri e,19.0,False,Fryan_5909,716,1,True,19.0,0,C0_0-32
5909,2,3,Earth,True,G,961.0,S,TRAPPIST-1e,5.0,False,Fryan_5909,0,0,True,5.0,0,C0_0-32
5909,3,3,Earth,True,G,961.0,S,55 Cancri e,2.0,False,Fryan_5909,0,0,True,2.0,0,C0_0-32
5912,1,1,Earth,True,G,963.0,S,TRAPPIST-1e,15.0,False,Joycerton_5912,0,0,True,15.0,0,C0_0-32
5913,1,1,Europa,False,D,185.0,P,TRAPPIST-1e,36.0,False,Peterive_5913,1414,1,False,36.0,1,C1_33-79
5915,1,1,Earth,False,E,382.0,S,TRAPPIST-1e,32.0,False,Mcneiley_5915,788,1,False,32.0,0,C0_0-32
5916,1,1,Earth,False,E,383.0,S,,19.0,False,Meltonway_5916,659,1,True,19.0,0,C0_0-32
5919,1,1,Europa,False,A,55.0,P,55 Cancri e,26.0,False,Heracker_5919,2447,1,True,26.0,0,C0_0-32
5920,1,1,Earth,False,F,1223.0,P,TRAPPIST-1e,33.0,False,Buckeenez_5920,1206,1,False,33.0,1,C1_33-79
5921,1,2,Earth,True,G,959.0,P,TRAPPIST-1e,38.0,False,Campson_5921,0,0,True,38.0,1,C1_33-79
5921,2,2,Earth,False,F,1224.0,P,TRAPPIST-1e,22.0,False,Campson_5921,921,1,False,22.0,0,C0_0-32
5922,1,1,Earth,False,G,960.0,P,TRAPPIST-1e,32.0,False,Bairdyork_5922,0,0,False,32.0,0,C0_0-32
5923,1,1,Mars,True,F,1129.0,S,55 Cancri e,30.0,False,Batte_5923,0,0,True,30.0,0,C0_0-32
5924,1,1,Earth,False,F,1225.0,P,TRAPPIST-1e,51.0,False,Brantuarez_5924,595,1,False,51.0,1,C1_33-79
5925,1,3,Europa,False,B,226.0,S,TRAPPIST-1e,29.0,False,Rotter_5925,5424,1,False,29.0,0,C0_0-32
5925,2,3,Europa,False,B,226.0,S,TRAPPIST-1e,16.0,False,Rotter_5925,2167,1,True,16.0,0,C0_0-32
5925,3,3,Europa,False,B,226.0,S,TRAPPIST-1e,32.0,False,Rotter_5925,4998,1,False,32.0,0,C0_0-32
5927,1,7,Europa,False,B,201.0,P,55 Cancri e,24.0,False,Sysilstict_5927,5446,1,False,24.0,0,C0_0-32
5927,2,7,Europa,False,B,201.0,P,,23.0,False,Sysilstict_5927,4944,1,False,23.0,0,C0_0-32
5927,3,7,Europa,True,B,201.0,P,55 Cancri e,46.0,False,Sysilstict_5927,0,0,True,46.0,1,C1_33-79
5927,4,7,Europa,,B,201.0,P,55 Cancri e,49.0,False,Sysilstict_5927,6842,1,False,49.0,1,C1_33-79
5927,5,7,Europa,True,B,201.0,P,TRAPPIST-1e,17.0,False,Ballexy_5927,0,0,True,17.0,0,C0_0-32
5927,6,7,Europa,False,B,201.0,P,55 Cancri e,35.0,False,Sysilstict_5927,5459,1,False,35.0,1,C1_33-79
5927,7,7,Europa,False,B,201.0,P,55 Cancri e,43.0,False,Ballexy_5927,4036,1,False,43.0,1,C1_33-79
5928,1,1,Earth,False,E,377.0,P,TRAPPIST-1e,20.0,False,Slates_5928,787,1,True,20.0,0,C0_0-32
5930,1,3,Europa,True,B,227.0,S,55 Cancri e,24.0,False,Geakerat_5930,0,0,True,24.0,0,C0_0-32
5930,2,3,Europa,False,B,227.0,S,TRAPPIST-1e,28.0,False,Geakerat_5930,3994,1,False,28.0,0,C0_0-32
5930,3,3,Europa,True,B,227.0,S,55 Cancri e,19.0,False,Geakerat_5930,0,0,True,19.0,0,C0_0-32
5931,1,1,Europa,False,A,56.0,P,55 Cancri e,39.0,False,Clugeammy_5931,2025,1,False,39.0,1,C1_33-79
5933,1,1,Mars,False,F,1131.0,S,TRAPPIST-1e,34.0,False,Gerin_5933,2188,1,False,34.0,1,C1_33-79
5934,1,1,Earth,False,G,962.0,P,TRAPPIST-1e,29.0,False,Mcfaddenson_5934,1817,1,True,29.0,0,C0_0-32
5938,1,2,Earth,False,E,384.0,S,55 Cancri e,14.0,False,Floydendley_5938,52,1,True,14.0,0,C0_0-32
5938,2,2,Earth,True,G,967.0,S,TRAPPIST-1e,,False,Floydendley_5938,0,0,True,27.0,0,C0_0-32
5939,1,1,,False,E,385.0,S,TRAPPIST-1e,30.0,False,Queke_5939,1298,1,False,30.0,0,C0_0-32
5941,1,1,Earth,False,E,386.0,S,TRAPPIST-1e,,False,,993,1,True,27.0,0,C0_0-32
5944,1,1,Earth,True,G,969.0,S,PSO J318.5-22,32.0,False,Kerristicey_5944,0,0,True,32.0,0,C0_0-32
5945,1,3,Earth,True,G,970.0,S,TRAPPIST-1e,7.0,False,Morez_5945,0,0,True,7.0,0,C0_0-32
5945,2,3,Earth,True,G,970.0,S,55 Cancri e,34.0,False,Flynner_5945,0,0,True,34.0,1,C1_33-79
5945,3,3,Earth,False,G,970.0,S,PSO J318.5-22,47.0,False,Morez_5945,769,1,True,47.0,1,C1_33-79
5946,1,1,Mars,False,E,387.0,S,TRAPPIST-1e,19.0,False,Mille_5946,947,1,False,19.0,0,C0_0-32
5947,1,1,Europa,True,E,388.0,S,TRAPPIST-1e,52.0,False,Stment_5947,0,0,True,52.0,1,C1_33-79
5949,1,2,Mars,False,D,180.0,S,TRAPPIST-1e,19.0,False,Shbre_5949,1183,1,False,19.0,0,C0_0-32
5949,2,2,Mars,True,F,1132.0,S,TRAPPIST-1e,18.0,False,Shbre_5949,0,0,True,18.0,0,C0_0-32
5950,1,1,Earth,False,E,378.0,P,TRAPPIST-1e,32.0,False,Fowlesterez_5950,69,1,False,32.0,0,C0_0-32
5951,1,1,Earth,False,F,1133.0,S,55 Cancri e,21.0,False,Landolphrey_5951,595,1,False,21.0,0,C0_0-32
5952,1,1,Mars,,F,1134.0,S,55 Cancri e,22.0,False,Giba_5952,0,0,True,22.0,0,C0_0-32
5953,1,1,Mars,False,E,390.0,S,TRAPPIST-1e,13.0,False,Graie_5953,1370,1,False,13.0,0,C0_0-32
5954,1,1,Mars,False,E,391.0,S,TRAPPIST-1e,25.0,False,Port_5954,2099,1,False,25.0,0,C0_0-32
5955,1,2,Mars,False,E,392.0,S,TRAPPIST-1e,33.0,False,Sturt_5955,1022,1,False,33.0,1,C1_33-79
5955,2,2,Mars,False,F,1135.0,S,TRAPPIST-1e,27.0,False,Sturt_5955,2598,1,False,27.0,0,C0_0-32
5956,1,1,Earth,False,E,379.0,P,TRAPPIST-1e,21.0,,Kramosley_5956,1670,1,False,21.0,0,C0_0-32
5957,1,3,Europa,True,B,203.0,P,55 Cancri e,17.0,False,Chuble_5957,0,0,True,17.0,0,C0_0-32
5957,2,3,Europa,True,B,203.0,P,55 Cancri e,15.0,False,Chuble_5957,0,0,True,15.0,0,C0_0-32
5957,3,3,Europa,False,B,203.0,P,55 Cancri e,58.0,True,Chuble_5957,5419,1,False,58.0,1,C1_33-79
5959,1,2,Europa,False,D,181.0,S,TRAPPIST-1e,29.0,False,Praugnox_5959,4195,1,False,29.0,0,C0_0-32
5959,2,2,Europa,True,D,181.0,S,TRAPPIST-1e,34.0,False,Praugnox_5959,0,0,True,34.0,1,C1_33-79
5960,1,3,Europa,False,C,222.0,S,TRAPPIST-1e,28.0,False,Dister_5960,6789,1,True,28.0,0,C0_0-32
5960,2,3,Europa,False,C,222.0,S,TRAPPIST-1e,29.0,False,Dister_5960,4854,1,True,29.0,0,C0_0-32
5960,3,3,Europa,True,C,222.0,S,55 Cancri e,25.0,False,Dister_5960,0,0,True,25.0,0,C0_0-32
5963,1,1,Mars,False,F,1228.0,P,55 Cancri e,23.0,False,Bane_5963,2026,1,False,23.0,0,C0_0-32
5965,1,1,Earth,False,G,964.0,P,TRAPPIST-1e,22.0,False,Beckerson_5965,808,1,True,22.0,0,C0_0-32
5967,1,3,Earth,True,G,965.0,P,55 Cancri e,38.0,False,Duranks_5967,0,0,True,38.0,1,C1_33-79
5967,2,3,Earth,False,G,965.0,P,TRAPPIST-1e,38.0,False,Duranks_5967,784,1,True,38.0,1,C1_33-79
5967,3,3,Earth,False,G,965.0,P,TRAPPIST-1e,0.0,False,Duranks_5967,0,0,False,0.0,0,C0_0-32
5968,1,1,Earth,False,F,1229.0,P,TRAPPIST-1e,,False,Dayers_5968,933,1,False,27.0,0,C0_0-32
5969,1,3,Earth,True,G,972.0,S,TRAPPIST-1e,0.0,False,Reenez_5969,0,0,True,0.0,0,C0_0-32
5969,2,3,Earth,False,F,1137.0,S,55 Cancri e,37.0,False,Reenez_5969,704,1,False,37.0,1,C1_33-79
5969,3,3,Earth,False,G,972.0,S,TRAPPIST-1e,2.0,False,Reenez_5969,0,0,True,2.0,0,C0_0-32
5970,1,1,Europa,True,B,229.0,S,55 Cancri e,40.0,False,,0,0,True,40.0,1,C1_33-79
5971,1,1,Mars,False,F,1230.0,P,TRAPPIST-1e,47.0,False,Kinad_5971,1574,1,False,47.0,1,C1_33-79
5972,1,1,Earth,False,F,1138.0,S,TRAPPIST-1e,34.0,False,Kiddley_5972,1981,1,True,34.0,1,C1_33-79
5973,1,1,Mars,False,F,1139.0,S,TRAPPIST-1e,43.0,False,,1693,1,False,43.0,1,C1_33-79
5974,1,1,Mars,True,D,186.0,P,55 Cancri e,21.0,False,Manda_5974,0,0,True,21.0,0,C0_0-32
5975,1,1,Europa,True,E,380.0,P,55 Cancri e,43.0,False,Sageng_5975,0,0,True,43.0,1,C1_33-79
5976,1,1,Mars,False,D,182.0,S,TRAPPIST-1e,33.0,False,Mane_5976,3898,1,False,33.0,1,C1_33-79
5977,1,4,Europa,False,B,230.0,S,TRAPPIST-1e,28.0,False,Inesely_5977,0,0,True,28.0,0,C0_0-32
5977,2,4,Europa,False,B,230.0,S,55 Cancri e,57.0,False,,24342,1,False,57.0,1,C1_33-79
5977,3,4,Europa,False,B,230.0,S,TRAPPIST-1e,,False,Inesely_5977,0,0,True,27.0,0,C0_0-32
5977,4,4,Europa,False,B,230.0,S,TRAPPIST-1e,46.0,False,Porkilte_5977,8443,1,False,46.0,1,C1_33-79
5980,1,1,Europa,False,C,223.0,S,55 Cancri e,19.0,False,Trallect_5980,11,1,True,19.0,0,C0_0-32
5981,1,3,Mars,False,F,1140.0,S,TRAPPIST-1e,27.0,False,Quart_5981,1309,1,False,27.0,0,C0_0-32
5981,2,3,,False,F,1140.0,S,TRAPPIST-1e,2.0,False,Quart_5981,0,0,True,2.0,0,C0_0-32
5981,3,3,Mars,False,F,1140.0,S,TRAPPIST-1e,0.0,False,Quart_5981,0,0,True,0.0,0,C0_0-32
5983,1,2,Mars,False,F,1233.0,P,TRAPPIST-1e,25.0,True,Knike_5983,1455,1,False,25.0,0,C0_0-32
5983,2,2,Mars,True,F,1233.0,P,TRAPPIST-1e,47.0,False,Knike_5983,0,0,True,47.0,1,C1_33-79
5984,1,2,Mars,False,D,187.0,P,PSO J318.5-22,38.0,False,Kin_5984,1259,1,True,38.0,1,C1_33-79
5984,2,2,Mars,False,E,381.0,P,TRAPPIST-1e,24.0,False,Kin_5984,1173,1,False,24.0,0,C0_0-32
5985,1,1,Earth,False,F,1234.0,P,TRAPPIST-1e,24.0,False,Wooterston_5985,765,1,True,24.0,0,C0_0-32
5986,1,1,Europa,,D,188.0,P,TRAPPIST-1e,25.0,False,Flesping_5986,0,0,True,25.0,0,C0_0-32
5987,1,1,Earth,False,G,973.0,S,TRAPPIST-1e,29.0,False,Stannondez_5987,11,1,True,29.0,0,C0_0-32
5988,1,1,Mars,False,F,1235.0,P,55 Cancri e,44.0,False,Curle_5988,3670,1,False,44.0,1,C1_33-79
5989,1,1,,False,F,1141.0,S,TRAPPIST-1e,20.0,False,Holcompton_5989,703,1,False,20.0,0,C0_0-32
5990,1,1,Earth,True,G,974.0,S,TRAPPIST-1e,23.0,False,Castannison_5990,0,0,True,23.0,0,C0_0-32
5991,1,1,Europa,False,C,224.0,S,55 Cancri e,26.0,False,Cralinal_5991,12344,1,True,26.0,0,C0_0-32
5992,1,1,Earth,True,G,975.0,S,PSO J318.5-22,20.0,False,Bowenasey_5992,0,0,True,20.0,0,C0_0-32
5993,1,1,Mars,True,E,394.0,S,TRAPPIST-1e,27.0,False,Jaf_5993,0,0,True,27.0,0,C0_0-32
5994,1,1,Earth,False,F,1236.0,P,55 Cancri e,23.0,,Kerristicey_5994,1198,1,False,23.0,0,C0_0-32
5995,1,1,Earth,True,G,967.0,P,PSO J318.5-22,33.0,False,Burtiz_5995,0,0,True,33.0,1,C1_33-79
5998,1,1,Earth,False,G,977.0,S,TRAPPIST-1e,30.0,False,Haydenzier_5998,808,1,True,30.0,0,C0_0-32
5999,1,1,Earth,False,G,968.0,P,TRAPPIST-1e,32.0,False,Hermane_5999,907,1,True,32.0,0,C0_0-32
6000,1,2,Mars,False,,,,TRAPPIST-1e,19.0,False,Bart_6000,1689,1,False,19.0,0,C0_0-32
6000,2,2,Mars,False,D,189.0,P,TRAPPIST-1e,41.0,False,Bart_6000,809,1,False,41.0,1,C1_33-79
6001,1,1,Earth,True,G,969.0,P,TRAPPIST-1e,50.0,,Coolez_6001,0,0,False,50.0,1,C1_33-79
6003,1,1,Earth,False,G,970.0,P,TRAPPIST-1e,36.0,False,Spencervan_6003,754,1,False,36.0,1,C1_33-79
6004,1,1,Mars,True,F,1143.0,S,TRAPPIST-1e,21.0,False,Meate_6004,0,0,True,21.0,0,C0_0-32
6006,1,2,Europa,False,D,190.0,P,55 Cancri e,45.0,True,Monpreery_6006,9480,1,False,45.0,1,C1_33-79
6006,2,2,Europa,True,D,190.0,P,55 Cancri e,26.0,False,Monpreery_6006,0,0,True,26.0,0,C0_0-32
6007,1,1,Earth,True,G,971.0,P,,44.0,False,Kochroeders_6007,0,0,True,44.0,1,C1_33-79
6008,1,1,Earth,False,F,1238.0,P,PSO J318.5-22,24.0,,Cookson_6008,690,1,True,24.0,0,C0_0-32
6010,1,1,Earth,True,G,979.0,S,55 Cancri e,15.0,False,Harley_6010,0,0,True,15.0,0,C0_0-32
6011,1,1,Earth,False,F,1239.0,P,TRAPPIST-1e,58.0,False,Hoodgers_6011,2007,1,False,58.0,1,C1_33-79
6014,1,1,Earth,False,E,395.0,S,TRAPPIST-1e,13.0,False,Hurchrisong_6014,791,1,False,13.0,0,C0_0-32
6015,1,2,Europa,True,B,231.0,S,TRAPPIST-1e,19.0,False,Demansty_6015,0,0,True,19.0,0,C0_0-32
6015,2,2,Europa,False,B,231.0,S,55 Cancri e,25.0,False,Demansty_6015,6641,1,True,25.0,0,C0_0-32
6016,1,2,Earth,False,E,383.0,P,TRAPPIST-1e,24.0,False,Gardonadox_6016,1669,1,False,24.0,0,C0_0-32
6016,2,2,Earth,False,G,973.0,P,TRAPPIST-1e,20.0,False,Gardonadox_6016,809,1,False,20.0,0,C0_0-32
6017,1,2,Mars,True,F,1144.0,S,TRAPPIST-1e,34.0,False,Manie_6017,0,0,True,34.0,1,C1_33-79
6017,2,2,Mars,True,F,1144.0,S,TRAPPIST-1e,13.0,False,Manie_6017,0,0,True,13.0,0,C0_0-32
6019,1,1,Earth,False,F,1145.0,S,TRAPPIST-1e,,False,Tersimpson_6019,880,1,True,27.0,0,C0_0-32
6020,1,7,Earth,True,G,974.0,P,55 Cancri e,39.0,False,Hanner_6020,0,0,False,39.0,1,C1_33-79
6020,2,7,Earth,True,G,974.0,P,TRAPPIST-1e,0.0,False,Hanner_6020,0,0,False,0.0,0,C0_0-32
6020,3,7,Earth,False,G,974.0,P,TRAPPIST-1e,10.0,False,Hanner_6020,0,0,False,10.0,0,C0_0-32
6020,4,7,Earth,True,G,974.0,P,TRAPPIST-1e,9.0,False,Hanner_6020,0,0,False,9.0,0,C0_0-32
6020,5,7,Earth,False,F,1242.0,P,55 Cancri e,34.0,False,Hanner_6020,1524,1,False,34.0,1,C1_33-79
6020,6,7,Earth,False,G,974.0,P,TRAPPIST-1e,11.0,False,Hanner_6020,0,0,False,11.0,0,C0_0-32
6020,7,7,Earth,True,G,974.0,P,TRAPPIST-1e,0.0,False,Hanner_6020,0,0,False,0.0,0,C0_0-32
6022,1,1,Earth,False,F,1243.0,P,TRAPPIST-1e,24.0,False,,645,1,False,24.0,0,C0_0-32
6024,1,1,Earth,True,G,975.0,P,PSO J318.5-22,16.0,False,Fowlaney_6024,0,0,True,16.0,0,C0_0-32
6025,1,1,Earth,False,F,1245.0,P,TRAPPIST-1e,42.0,False,Hales_6025,596,1,False,42.0,1,C1_33-79
6026,1,1,Mars,False,F,1246.0,P,TRAPPIST-1e,41.0,False,Prie_6026,1426,1,True,41.0,1,C1_33-79
6027,1,1,Europa,False,B,232.0,S,TRAPPIST-1e,36.0,False,Coweboded_6027,10889,1,True,36.0,1,C1_33-79
6028,1,5,Europa,False,A,57.0,P,55 Cancri e,27.0,False,Preeldy_6028,3498,1,False,27.0,0,C0_0-32
6028,2,5,Europa,False,A,57.0,P,TRAPPIST-1e,32.0,True,Preeldy_6028,2128,1,False,32.0,0,C0_0-32
6028,3,5,Europa,False,A,57.0,P,55 Cancri e,11.0,False,Preeldy_6028,0,0,True,11.0,0,C0_0-32
6028,4,5,Europa,False,,,,TRAPPIST-1e,26.0,True,Preeldy_6028,4681,1,True,26.0,0,C0_0-32
6028,5,5,Europa,False,A,57.0,P,TRAPPIST-1e,28.0,False,Preeldy_6028,6995,1,True,28.0,0,C0_0-32
6029,1,1,Earth,False,E,396.0,S,TRAPPIST-1e,25.0,False,Balderts_6029,991,1,False,25.0,0,C0_0-32
6030,1,7,Earth,False,G,981.0,S,TRAPPIST-1e,5.0,False,Ellson_6030,0,0,True,5.0,0,C0_0-32
6030,2,7,Earth,True,G,981.0,S,TRAPPIST-1e,,False,Steinardson_6030,0,0,True,27.0,0,C0_0-32
6030,3,7,Earth,False,G,981.0,S,TRAPPIST-1e,13.0,False,Ellson_6030,1007,1,True,13.0,0,C0_0-32
6030,4,7,Earth,False,G,981.0,S,TRAPPIST-1e,30.0,False,Steinardson_6030,754,1,True,30.0,0,C0_0-32
6030,5,7,Earth,True,G,981.0,S,TRAPPIST-1e,15.0,False,Ellson_6030,0,0,True,15.0,0,C0_0-32
6030,6,7,Earth,True,G,981.0,S,TRAPPIST-1e,0.0,False,Ellson_6030,0,0,True,0.0,0,C0_0-32
6030,7,7,Earth,False,G,981.0,S,TRAPPIST-1e,49.0,False,Ellson_6030,0,0,True,49.0,1,C1_33-79
6031,1,1,,False,F,1146.0,S,,52.0,False,Alshipson_6031,1040,1,True,52.0,1,C1_33-79
6032,1,3,Earth,True,G,982.0,S,TRAPPIST-1e,15.0,False,Haynardy_6032,0,0,True,15.0,0,C0_0-32
6032,2,3,,False,E,397.0,S,TRAPPIST-1e,40.0,False,Mcdowns_6032,789,1,False,40.0,1,C1_33-79
