ID,RoomServiceCDF,FoodCourtCDF,ShoppingMallCDF,SpaCDF,VRDeckCDF
4322,0.4118,0.2433,0.0000,0.9316,0.6427
4323,0.2133,0.8824,0.0000,0.9790,0.4533
4324,0.0000,0.3639,0.1087,0.5926,0.4791
4325,0.0535,0.1927,0.0266,0.8073,0.0580
4326,0.0201,0.5296,0.0000,0.0000,0.9804
4327,0.1085,0.0000,0.0000,0.8049,0.0000
4329,0.0000,0.3833,0.6977,0.0231,0.0000
4331,0.2477,0.0000,0.9758,0.0000,0.1551
4332,0.1903,0.3099,0.3982,0.7489,0.6120
4334,0.0000,0.3068,0.9576,0.0000,0.0000
4336,0.0000,0.1461,0.2434,0.1423,0.1987
4337,0.8496,0.0000,0.3682,0.2767,0.0000
4338,0.0000,0.8510,0.0266,0.0231,0.0000
4340,0.0000,0.8818,0.4296,0.3140,0.2090
4343,0.0000,0.5221,0.4567,0.8371,0.8701
4345,0.0000,0.9682,0.6403,0.1952,0.6638
4346,0.0000,0.1855,0.0000,0.0000,0.6934
4350,0.0000,0.5144,0.2710,0.9944,0.2435
4351,0.0535,0.4892,0.0000,0.9005,0.8819
4352,0.0000,0.5558,0.0000,0.9724,0.2259
4353,0.5656,0.4623,0.0000,0.0625,0.0000
4354,0.5937,0.0000,0.6075,0.0000,0.0000
4356,0.6700,0.0000,0.6570,0.0000,0.3318
4357,0.0000,0.7954,0.0000,0.8763,0.0000
4358,0.6349,0.3158,0.0000,0.0000,0.4163
4359,0.3055,0.2913,0.0908,0.7218,0.2473
4360,0.0000,0.5064,0.0000,0.9520,0.0000
4361,0.1568,0.6274,0.0000,0.0000,0.0000
4362,0.1313,0.7714,0.9206,0.5138,0.1460
4363,0.0000,0.9820,0.0000,0.0231,0.0580
4365,0.3893,0.1773,0.0000,0.4633,0.5379
4366,0.4871,0.0000,0.3967,0.5229,0.0000
4367,0.8741,0.4257,0.0000,0.0000,0.0000
4368,0.3291,0.4753,0.0000,0.8296,0.4045
4369,0.0000,0.9623,0.0000,0.7903,0.5757
4370,0.0000,0.3212,0.8333,0.2707,0.0000
4371,0.0000,0.4917,0.0000,0.5838,0.2733
4375,0.0000,0.7343,0.0000,0.3818,0.7927
4377,0.5240,0.0000,0.6446,0.0000,0.0000
4378,0.0000,0.6737,0.0000,0.8826,0.8571
4379,0.0000,0.3248,0.0000,0.0000,0.9814
4380,0.6842,0.0000,0.0000,0.0000,0.0000
4381,0.3191,0.8389,0.1230,0.4077,0.0233
4385,0.0000,0.0000,0.0908,0.9394,0.0000
4388,0.2717,0.7153,0.0000,0.0000,0.9787
4390,0.0000,0.9083,0.0000,0.0231,0.5231
4397,0.4257,0.6491,0.0908,0.2680,0.0000
4403,0.2450,0.0504,0.6477,0.4126,0.3389
4404,0.0000,0.0000,0.9379,0.3421,0.3264
4405,0.0000,0.9139,0.0000,0.6392,0.8302
4406,0.4267,0.4116,0.0000,0.4010,0.5588
4407,0.0000,0.9303,0.0266,0.8029,0.8993
4408,0.0910,0.0000,0.3061,0.0000,0.0580
4411,0.8254,0.0887,0.2964,0.0000,0.0000
4412,0.4521,0.0000,0.7993,0.3970,0.0000
4413,0.0000,0.3897,0.7027,0.0000,0.0000
4414,0.0000,0.8759,0.0000,0.8449,0.5547
4416,1.0000,0.7824,0.0000,0.0231,0.0000
4417,0.0000,0.1228,0.0000,0.7411,0.0000
4418,0.0000,0.7033,0.0000,0.8961,0.9445
4420,0.0000,0.5873,0.0000,0.3495,0.0000
4422,0.9724,0.0000,0.0266,0.0000,0.0000
4426,0.7414,0.2593,0.0668,0.9275,0.9106
4429,0.0000,0.2117,0.2008,0.1766,0.7937
4430,0.9581,0.0000,0.4218,0.0000,0.0000
4431,0.3807,0.1729,0.9741,0.0000,0.0000
4432,0.4227,0.0000,0.9469,0.4233,0.0000
4433,0.8780,0.0000,0.3967,0.0000,0.0000
4435,0.0000,0.0000,0.4296,0.2861,0.8056
4439,0.0000,0.6087,0.3416,0.4233,0.0233
4441,0.0000,0.4447,0.0000,0.0000,0.6164
4442,0.4014,0.1228,0.5276,0.4931,0.5949
4443,0.7586,0.0000,0.0000,0.0000,0.2307
4444,0.0000,0.8173,0.0000,0.8787,0.4240
4445,0.0000,0.8906,0.0000,0.1028,0.8900
4446,0.0000,0.0714,0.0000,0.8318,0.9223
4448,0.1313,0.1983,0.0000,0.3236,0.9037
4449,0.6855,0.0000,0.0000,0.0000,0.6523
4451,0.0000,0.7646,0.0000,0.2888,0.9761
4455,0.7874,0.0000,0.9924,0.3952,0.0000
4456,0.6034,0.6655,0.2983,0.4810,0.0000
4457,0.6232,0.0000,0.9945,0.8834,0.0580
4458,0.2504,0.0714,0.0000,0.5491,0.6512
4462,0.0000,0.9276,0.0000,0.1901,0.5176
4463,0.0000,0.2674,0.9603,0.0873,0.1261
4465,0.4831,0.1305,0.5801,0.0000,0.0000
4466,0.4411,0.3672,0.6020,0.2828,0.0233
4467,0.0000,0.4989,0.4374,0.1952,0.8688
4468,0.0000,0.7711,0.0000,0.8803,0.6550
4469,0.4574,0.0000,0.9113,0.0000,0.4465
4470,0.7513,0.3466,0.6351,0.0000,0.0000
4471,0.2133,0.4375,0.5019,0.0625,0.5282
4475,0.4278,0.0000,0.6437,0.8814,0.3073
4476,0.4676,0.0000,0.0000,0.0000,0.6696
4477,0.0000,0.0714,0.2547,0.7122,0.0000
4479,0.4896,0.0000,0.8406,0.1183,0.0000
4480,0.0000,0.6035,0.4391,0.0000,0.3140
4482,0.0000,0.5434,0.0668,0.1521,0.3467
4484,0.4709,0.0000,0.0000,0.0000,0.5581
4485,0.7779,0.6501,0.0000,0.0000,0.0000
4488,0.9383,0.0000,0.0266,0.0231,0.0000
4490,0.3731,0.0192,0.7302,0.0000,0.0000
4492,0.6302,0.7508,0.0000,0.5011,0.1261
4493,0.7489,0.0000,0.3249,0.4145,0.0000
4496,0.2819,0.9885,0.0000,0.9291,0.9565
4497,0.0000,0.4240,0.0000,0.9492,0.4905
4499,0.0000,0.4826,0.8540,0.9937,0.0000
4500,0.4508,0.9813,0.0000,0.8362,0.8844
4504,0.0535,0.0000,0.2349,0.1609,0.7251
4505,0.0000,0.0000,0.0000,0.7536,0.0000
4506,0.0000,0.8644,0.0000,0.0000,0.8704
4507,0.3019,0.7651,0.1682,0.5157,0.2850
4509,0.1630,0.7813,0.0266,0.8490,0.8895
4510,0.0000,0.7364,0.9883,0.4513,0.0000
4511,0.0000,0.3369,0.0000,0.6659,0.0000
4512,0.3859,0.6197,0.0000,0.2148,0.2787
4513,0.1998,0.0000,0.9294,0.0000,0.0233
4520,0.8020,0.1855,0.0000,0.0000,0.0000
4521,0.4448,0.5748,0.0668,0.6240,0.3264
4524,0.2044,0.0192,0.0000,0.7804,0.0000
4525,0.6676,0.5879,0.0266,0.3205,0.0000
4526,0.2300,0.0887,0.0000,0.5582,0.5937
4527,0.0000,0.9699,0.0668,0.0000,0.3812
4529,0.6204,0.1383,0.0000,0.0000,0.2555
4530,0.1818,0.0000,0.7778,0.5876,0.0000
4531,0.6302,0.4077,0.5437,0.0000,0.0000
4537,0.5997,0.0000,0.2796,0.5187,0.0000
4539,0.5216,0.2593,0.0000,0.0000,0.6214
4540,0.7811,0.4605,0.0668,0.3271,0.0000
4541,0.0000,0.0000,0.0000,0.2189,0.7400
4543,0.6063,0.5182,0.0266,0.0000,0.0000
4545,0.1952,0.3065,0.9520,0.0000,0.0789
4546,0.0000,0.4088,0.6791,0.2189,0.2899
4547,0.0201,0.1650,0.0908,0.0000,0.7028
4550,0.1572,0.8142,0.0000,0.8434,0.5498
4551,0.1998,0.8307,0.0000,0.8925,0.9980
4552,0.9451,0.0000,0.4703,0.3960,0.3213
4554,0.4082,0.0714,0.0000,0.6762,0.0000
4556,0.0000,0.0000,0.7528,0.2148,0.3666
4557,0.3957,0.0000,0.0000,0.6742,0.2654
4558,0.1697,0.0000,0.6265,0.3917,0.5352
4559,0.5060,0.3450,0.0000,0.0625,0.0000
4560,0.0000,0.5247,0.0266,0.4587,0.0000
4561,0.9891,0.4139,0.1777,0.4479,0.1759
4562,0.1572,0.1305,0.0000,0.1028,0.7239
4563,0.5518,0.1380,0.0000,0.0000,0.0000
4564,0.0000,0.6893,0.2253,0.0000,0.0000
4565,0.9049,0.6023,0.6504,0.2538,0.8405
4566,0.0000,0.0000,0.0000,0.7352,0.2219
4567,0.0000,0.0000,0.9503,0.4344,0.0580
4568,0.0000,0.6485,0.0000,0.1901,0.0000
4569,0.1313,0.0000,0.1455,0.0000,0.4508
4570,0.0000,0.5833,0.0000,0.0000,0.0000
4571,0.0000,0.7367,0.0000,0.0000,0.9488
4572,0.6625,0.0000,0.7262,0.0000,0.0000
4574,0.6020,0.1305,0.4036,0.2305,0.0000
4575,0.7075,0.0000,0.4265,0.5783,0.0000
4576,0.3574,0.0000,0.8551,0.7793,0.0000
4577,0.5211,0.0000,0.2831,0.1838,0.6075
4578,0.3763,0.0714,0.0000,0.8346,0.0000
4580,0.1397,0.8229,0.0000,0.2249,0.8834
4583,0.3152,0.0000,0.7604,0.0000,0.6164
4584,0.4808,0.0000,0.9441,0.8333,0.1460
4585,0.0000,0.4409,0.8288,0.5901,0.0000
4587,0.4802,0.1305,0.0000,0.2189,0.5992
4589,0.0000,0.0000,0.8333,0.2083,0.0000
4592,0.2695,0.3598,0.0000,0.2935,0.8761
4595,0.4204,0.7063,0.0000,0.0000,0.2817
4596,0.0000,0.0000,0.2831,0.8988,0.0000
4597,0.6598,0.0192,0.2892,0.3495,0.4233
4599,0.1313,0.6120,0.0908,0.1183,0.0000
4600,0.0000,0.0000,0.0668,0.7001,0.1630
4601,0.0000,0.6773,0.0266,0.0625,0.1460
4602,0.6790,0.2117,0.5457,0.0000,0.0000
4604,0.3002,0.0000,0.0000,0.0231,0.9058
4605,0.0535,0.0000,0.0000,0.7588,0.0000
4606,0.5700,0.3649,0.0000,0.0231,0.0000
4607,0.0000,0.7626,0.0000,0.9193,0.6987
4608,0.0000,0.0000,0.0000,0.7164,0.0000
4609,0.9741,0.3158,0.0000,0.0000,0.0580
4611,0.8603,0.0000,0.2831,0.0231,0.0000
4614,0.0201,0.9836,0.0266,0.8727,0.2473
4619,0.4741,0.0000,0.7905,0.0000,0.0000
4620,0.6964,0.0000,0.7783,0.0000,0.0000
4621,0.4353,0.3027,0.9952,0.1423,0.0000
4628,0.0000,0.8960,0.4237,0.0000,0.0000
4629,0.4508,0.0000,0.7126,0.1952,0.0000
4632,0.9359,0.0000,0.1777,0.0000,0.0000
4633,0.6472,0.0000,0.6570,0.5477,0.7350
4635,0.4440,0.1927,0.0000,0.8079,0.4678
4636,0.8482,0.5201,0.0000,0.2354,0.0000
4637,0.0000,0.0000,0.8188,0.0000,0.0000
4638,0.0000,0.8258,0.0000,0.0000,0.0000
4640,0.7927,0.0000,0.8119,0.0625,0.0000
4644,0.4770,0.8317,0.0668,0.0625,0.0000
4645,0.0000,0.8903,0.0000,0.7360,0.9053
4646,0.4005,0.8055,0.0000,0.5643,0.8590
4650,0.1521,0.0000,0.9055,0.2828,0.0000
4652,0.0773,0.7204,0.7450,0.3117,0.4636
4654,0.0000,0.4303,0.0000,0.6172,0.0000
4655,0.7997,0.0000,0.5635,0.1183,0.3704
4657,0.9390,0.0000,0.4964,0.3308,0.0000
4658,0.5678,0.3068,0.8911,0.0000,0.0000
4659,0.0000,0.1383,0.0000,0.0000,0.8432
4660,0.3348,0.8016,0.9810,0.0000,0.3555
4661,0.7864,0.0000,0.0266,0.0000,0.2751
4663,0.0000,0.1473,0.0000,0.9918,0.8231
4668,0.0000,0.0887,0.8140,0.0000,0.2610
4669,0.9632,0.3546,0.1682,0.0000,0.3880
4670,0.0000,0.4874,0.5509,0.0000,0.2596
4672,0.0000,0.0000,0.0000,0.7850,0.0000
4675,0.0000,0.6455,0.0000,0.0000,0.1362
4677,0.6027,0.0000,0.0000,0.0000,0.4533
4678,0.2985,0.0000,0.5129,0.6070,0.3546
4679,0.2477,0.3798,0.0000,0.6598,0.0000
4680,0.0000,0.0192,0.0000,0.7571,0.0000
4682,0.6414,0.3087,0.0000,0.4810,0.1123
4683,0.5772,0.2389,0.0000,0.2560,0.0960
4684,0.6579,0.4565,0.0000,0.0000,0.0000
4688,0.8221,0.0000,0.0000,0.0000,0.7442
4692,0.7419,0.2286,0.0000,0.3090,0.0580
4695,0.0000,0.4198,0.0000,0.1183,0.9362
4696,0.8649,0.2687,0.3539,0.0000,0.0000
4699,0.8037,0.3897,0.2654,0.0000,0.6267
4701,0.0000,0.0000,0.9631,0.0000,0.0000
4702,0.8634,0.0000,0.8630,0.6210,0.0000
4704,0.2876,0.5380,0.1927,0.9827,0.4962
4705,0.8165,0.2286,0.5645,0.0000,0.0000
4708,0.0000,0.0000,0.2353,0.5706,0.5306
4709,0.6603,0.1886,0.0000,0.0000,0.0960
4710,0.0957,0.9325,0.0000,0.5144,0.4744
4711,0.0000,0.0000,0.0000,0.6172,0.1759
4712,0.8058,0.2698,0.0000,0.1609,0.0000
4713,0.0957,0.6316,0.0000,0.3140,0.0000
4714,0.9213,0.1855,0.0000,0.3751,0.9578
4716,0.0000,0.2729,0.1586,0.0000,0.9538
4719,0.1085,0.0192,0.1475,0.0000,0.7751
4720,0.8572,0.4775,0.2088,0.8440,0.0000
4722,0.8295,0.0000,0.0000,0.4233,0.0000
4723,0.8610,0.0000,0.0000,0.0625,0.0000
4724,0.0000,0.1983,0.9990,0.8415,0.9811
4725,0.1468,0.4093,0.0000,0.9802,0.3864
4726,0.1313,0.0192,0.1087,0.5954,0.5183
4727,0.0000,0.4948,0.4607,0.0000,0.5012
4730,0.5571,0.3427,0.5266,0.3694,0.0000
4731,0.8327,0.0000,0.2391,0.3917,0.0000
4733,0.4543,0.7791,0.8499,0.0873,0.0000
4736,0.6370,0.2286,0.0266,0.6908,0.4616
4738,0.6560,0.0000,0.0000,0.0000,0.0000
4741,0.0000,0.6878,0.0000,0.2249,0.8425
4742,0.6027,0.5097,0.0000,0.5254,0.9890
4744,0.0000,0.9741,0.0000,0.3236,0.4012
4745,0.7898,0.0000,0.2391,0.0000,0.1123
4746,0.2201,0.6608,0.2195,0.0000,0.0000
4747,0.9262,0.3114,0.0000,0.9303,0.9156
4749,0.6395,0.7284,0.0000,0.8942,0.0000
4750,0.0000,0.8101,0.0000,0.5680,0.0000
4752,0.8615,0.0000,0.3708,0.0231,0.0000
4753,0.6063,0.3924,0.0000,0.1183,0.0000
4757,0.9894,0.0000,0.8523,0.5847,0.0000
4758,0.0000,0.0000,0.3587,0.0231,0.9661
4759,0.0201,0.0000,0.4619,0.6455,0.0233
4762,0.9980,0.8240,0.9541,0.9846,0.7251
4763,0.0000,0.1729,0.6363,0.3828,0.0000
4764,0.9562,0.0714,0.2391,0.0000,0.3167
4765,0.0000,0.0000,0.0000,0.8658,0.4435
4766,0.9857,0.8225,0.0000,0.8542,0.6641
4767,0.0000,0.9046,0.0000,0.0000,0.2824
4772,0.7296,0.0000,0.0000,0.0000,0.0000
4774,0.8835,0.2855,0.4105,0.8151,0.5336
4775,0.1397,0.3959,0.0000,0.0873,0.9847
4778,0.0000,0.3983,0.7381,0.0000,0.0000
4779,0.1174,0.0000,0.7567,0.0000,0.0000
4781,0.2133,0.6212,0.0000,0.2059,0.0000
4785,0.3267,0.0192,0.0000,0.6888,0.0789
4786,0.0000,0.0714,0.0000,0.7473,0.9415
4787,0.2264,0.4980,0.0000,0.7208,0.9571
4788,0.0000,0.5103,0.0000,0.8933,0.6282
4797,0.0000,0.5252,0.5707,0.0000,0.3728
4798,0.4709,0.3409,0.0000,0.5665,0.0000
4799,0.0000,0.0000,0.2484,0.7363,0.0000
4801,0.0000,0.6076,0.0000,0.0000,0.4744
4802,0.2668,0.0000,0.0000,0.8883,0.4027
4803,0.2911,0.0000,0.8792,0.2305,0.0000
4804,0.0000,0.0192,0.9824,0.0000,0.0000
4807,0.9911,0.5296,0.0000,0.0000,0.0000
4808,0.0000,0.0000,0.8183,0.0000,0.0000
4811,0.3567,0.0000,0.6589,0.3060,0.0000
4812,0.0000,0.6997,0.2008,0.1692,0.1929
4814,0.8876,0.0192,0.0000,0.0000,0.0000
4815,0.0000,0.3469,0.3416,0.0000,0.7037
4816,0.0000,0.0000,0.0000,0.7183,0.0000
4818,0.0000,0.9070,0.0000,0.5587,0.0000
4821,0.7557,0.0714,0.0000,0.7947,0.0000
4826,0.1244,0.6375,0.0000,0.2828,0.0000
4827,0.0000,0.2913,0.3492,0.2249,0.7821
4830,0.0000,0.5570,0.1777,0.9228,0.3045
4831,0.2530,0.0000,0.6988,0.0000,0.5751
4833,0.0000,0.9172,0.5195,0.0231,0.8482
4834,0.7395,0.1603,0.0668,0.3305,0.3555
4835,0.0000,0.0192,0.0000,0.0857,0.3238
4836,0.6985,0.3819,0.3819,0.4471,0.0000
4839,0.3465,0.0000,0.4419,0.0000,0.8045
4841,0.3993,0.0000,0.7604,0.0000,0.0000
4842,0.0000,0.4553,0.4089,0.0000,0.5051
4843,0.5303,0.0000,0.6446,0.2354,0.0580
4844,0.0201,0.1817,0.0000,0.8117,0.0000
4845,0.0000,0.4666,0.6075,0.1609,0.1829
4846,0.0000,0.1228,0.0000,0.4746,0.6159
4849,0.1174,0.1028,0.0000,0.9805,0.5857
4850,0.6273,0.0000,0.0000,0.4404,0.3073
4851,0.6240,0.4126,0.0000,0.0000,0.1551
4857,0.5005,0.0000,0.3901,0.0873,0.5163
4859,0.5986,0.0000,0.2434,0.1028,0.7540
4860,0.2601,0.5951,0.0668,0.2560,0.0000
4861,0.7836,0.0000,0.0000,0.1183,0.0000
4862,0.0000,0.3780,0.0000,0.6703,0.2899
4865,0.0000,0.0000,0.0000,0.0000,0.8575
4867,0.0000,0.7014,0.0000,0.9109,0.6822
4872,0.0000,0.0887,0.7847,0.2354,0.0233
4873,0.7629,0.0000,0.6242,0.0000,0.0000
4874,0.0000,0.6279,0.9862,0.4094,0.0233
4875,0.9262,0.3291,0.0000,0.3194,0.2787
4877,0.0000,0.3734,0.2360,0.0000,0.5706
4878,0.4741,0.0000,0.0000,0.3970,0.8101
4882,0.0000,0.0000,0.7947,0.5337,0.0789
4883,0.0000,0.0504,0.3753,0.6439,0.4259
4884,0.2836,0.4823,0.0266,0.0000,0.5865
4885,0.8676,0.0000,0.0000,0.0000,0.2219
4887,0.6918,0.5920,0.0668,0.8628,0.9615
4888,0.4136,0.3678,0.6039,0.4539,0.0000
4889,0.0000,0.2562,0.7500,0.0000,0.0000
4890,0.6685,0.7073,0.0266,0.0000,0.3506
4891,0.1468,0.0000,0.8480,0.1183,0.0000
4896,0.0000,0.0000,0.0000,0.6347,0.8847
4897,0.9407,0.0000,0.5892,0.0000,0.2140
4898,0.0000,0.5485,0.1586,0.4454,0.0000
4899,0.4807,0.0000,0.1804,0.2411,0.0000
4902,0.0000,0.0000,0.3525,0.6492,0.7726
4906,0.0000,0.0000,0.2353,0.7994,0.0000
4907,0.4750,0.0000,0.9275,0.2987,0.0000
4908,0.4790,0.0000,0.9676,0.4077,0.0000
4909,0.2300,0.0000,0.6984,0.5243,0.1261
4910,0.0201,0.0000,0.8452,0.0000,0.3794
4915,0.8462,0.0000,0.0000,0.0231,0.0789
4917,0.4491,0.0000,0.6882,0.7505,0.0000
4919,0.0000,0.1650,0.7210,0.3040,0.0000
4920,0.1174,0.8386,0.0000,0.0000,0.0000
4921,0.6400,0.0000,0.0000,0.5005,0.0000
4922,0.7755,0.0000,0.0266,0.3773,0.0000
4924,0.6850,0.0000,0.9524,0.1901,0.0000
4925,0.4395,0.7593,0.3587,0.0000,0.0000
4926,0.4871,0.2924,0.6163,0.2734,0.0000
4932,0.2601,0.0000,0.6296,0.6541,0.0000
4933,0.0000,0.7179,0.0000,0.9096,0.0000
4934,0.4629,0.7263,0.0000,0.9077,0.0580
4938,0.0000,0.0000,0.4777,0.0000,0.6093
4939,0.0000,0.5025,0.0000,0.0000,0.7045
4940,0.0000,0.4601,0.0000,0.8862,0.4774
4941,0.1630,0.4077,0.0908,0.0000,0.9963
4942,0.0000,0.2809,0.0847,0.0000,0.0580
4943,0.2530,0.0192,0.6905,0.0231,0.2583
4944,0.3368,0.0714,0.6832,0.5187,0.0000
4946,0.0000,0.0000,0.8102,0.0231,0.0000
4947,0.6656,0.2389,0.0000,0.3611,0.4296
4948,0.0000,0.1473,0.0000,0.6631,0.4045
4949,0.0000,0.8651,0.0000,0.1183,0.8917
4950,0.0000,0.0000,0.0000,0.3715,0.8252
4952,0.5719,0.2728,0.0000,0.0000,0.5194
4953,0.0000,0.0000,0.9807,0.0000,0.2452
4954,0.0000,0.1133,0.7077,0.3516,0.5854
4955,0.2450,0.0000,0.2088,0.0000,0.7565
4956,0.0000,0.4077,0.0000,0.0000,0.6101
4958,0.0000,0.1987,0.0000,0.4940,0.3010
4959,0.0201,0.6234,0.0908,0.0000,0.3163
4960,0.8330,0.0504,0.0000,0.2267,0.0233
4961,0.9853,0.1228,0.0000,0.1028,0.3073
4962,0.0000,0.9209,0.0000,0.4612,0.3213
4974,0.9087,0.0000,0.1586,0.1521,0.0000
4976,0.0000,0.8664,0.0000,0.1318,0.0000
4978,0.9901,0.0000,0.6318,0.4746,0.0000
4980,0.0000,0.5367,0.0000,0.3352,0.0000
4981,0.0000,0.9005,0.0000,0.0000,0.4435
4982,0.5656,0.0000,0.0000,0.5601,0.0000
4985,0.0000,0.7574,0.0000,0.3812,0.5490
4988,0.7085,0.1028,0.0000,0.0231,0.0000
4991,0.0000,0.0000,0.7578,0.3876,0.0000
4992,0.0000,0.0192,0.5549,0.0000,0.5407
4993,0.5668,0.0000,0.3090,0.0000,0.1123
4995,0.0000,0.6058,0.3090,0.0000,0.1630
4996,0.4847,0.0000,0.9689,0.1838,0.4094
4997,0.0000,0.0000,0.2935,0.7040,0.0000
4999,0.1630,0.0000,0.6812,0.5778,0.0233
5000,0.0000,0.5175,0.0000,0.6009,0.9914
5002,0.7373,0.0000,0.3566,0.0000,0.0000
5003,0.3838,0.0000,0.1354,0.8506,0.0000
5004,0.2504,0.0000,0.2831,0.7131,0.3284
5005,0.0000,0.9054,0.0000,0.5367,0.9405
5006,0.4107,0.0000,0.8216,0.0000,0.2751
5007,0.2133,0.6873,0.0000,0.9346,0.5960
5008,0.8143,0.3089,0.8958,0.0000,0.5296
5010,0.2668,0.9804,0.4631,0.0000,0.4012
5011,0.9015,0.0000,0.3982,0.0000,0.0000
5013,0.0000,0.6092,0.0000,0.3876,0.1551
5015,0.0000,0.2320,0.0000,0.9620,0.0000
5016,0.0000,0.2620,0.5186,0.1952,0.6276
5018,0.0000,0.1108,0.0000,0.4430,0.0000
5021,0.7806,0.2754,0.0000,0.0000,0.0000
5024,0.0000,0.8785,0.0000,0.3897,0.8545
5025,0.0000,0.9738,0.0000,0.8037,0.4375
5026,0.0000,0.0000,0.3511,0.9074,0.0233
5027,0.2041,0.0000,0.5951,0.1423,0.0789
5028,0.0000,0.2890,0.8554,0.0625,0.0000
5031,0.0000,0.3279,0.0000,0.8245,0.9708
5032,0.0000,0.0000,0.1586,0.9386,0.0000
5033,0.5319,0.0000,0.7824,0.1318,0.0000
5034,0.4695,0.0000,0.8954,0.0873,0.3630
5035,0.0000,0.9443,0.0000,0.8374,0.0580
5036,0.0000,0.9388,0.0000,0.3377,0.3640
5037,0.9341,0.0000,0.8734,0.4286,0.0000
5038,0.6269,0.1133,0.0266,0.4487,0.0000
5040,0.0535,0.0000,0.9075,0.0000,0.2435
5041,0.9530,0.0000,0.4193,0.0000,0.0000
5044,0.3267,0.3418,0.0000,0.7101,0.1460
5045,0.6497,0.1133,0.6653,0.4286,0.0000
5046,0.4659,0.0000,0.9651,0.0000,0.0000
5047,0.0957,0.0000,0.9769,0.0000,0.0000
5048,0.7046,0.4943,0.1586,0.0000,0.0000
5052,0.0000,0.0000,0.1230,0.2589,0.7357
5053,0.8543,0.0000,0.3806,0.0000,0.0960
5054,0.7174,0.2479,0.0000,0.0000,0.0000
5055,0.0535,0.2639,0.0000,0.6202,0.3342
5056,0.9133,0.0000,0.7252,0.6566,0.0000
5057,0.9376,0.0000,0.5880,0.0000,0.7767
5058,0.7060,0.3581,0.8744,0.6116,0.0000
5059,0.1952,0.9113,0.4707,0.5319,0.8711
5060,0.0000,0.6649,0.0000,0.0625,0.0000
5061,0.0773,0.5753,0.0000,0.1609,0.5282
5062,0.5779,0.0000,0.4802,0.0000,0.4066
5064,0.0000,0.6744,0.0000,0.0000,0.5767
5065,0.0000,0.0000,0.0000,0.0000,0.8601
5067,0.0000,0.6356,0.1586,0.0000,0.5239
5069,0.3859,0.0000,0.5076,0.7972,0.0000
5072,0.4107,0.0000,0.8858,0.0231,0.2090
5073,0.0000,0.6755,0.0000,0.0231,0.0000
5074,0.5342,0.0000,0.0266,0.9382,0.0789
5076,0.6119,0.0000,0.1475,0.0000,0.4565
5077,0.3905,0.0000,0.9507,0.3377,0.0000
5078,0.5187,0.2935,0.6950,0.7029,0.0000
5079,0.5729,0.6169,0.0668,0.0231,0.0000
5080,0.0201,0.0000,0.1860,0.0000,0.7183
5082,0.9768,0.0000,0.5141,0.0000,0.0000
5083,0.7826,0.0000,0.0266,0.4573,0.0000
5085,0.0535,0.0000,0.0000,0.1916,0.7130
5087,0.7492,0.0000,0.5478,0.5319,0.0000
5088,0.0000,0.0000,0.0000,0.0625,0.7586
5089,0.8535,0.1855,0.0000,0.0873,0.0000
5092,0.0000,0.2855,0.2310,0.6824,0.0000
5093,0.8201,0.0000,0.0000,0.0000,0.0000
5095,0.0957,0.3314,0.0266,0.0000,0.6588
5096,0.0000,0.2754,0.8080,0.0873,0.0000
5101,0.0000,0.6151,0.0000,0.0000,0.0000
5103,0.0000,0.1383,0.0000,0.8154,0.1123
5104,0.7501,0.7839,0.0668,0.0000,0.0000
5105,0.9997,0.0000,0.4879,0.4218,0.6490
5106,0.0000,0.0192,0.0000,0.7370,0.0000
5107,0.0000,0.0000,0.8659,0.1423,0.0000
5108,0.0000,0.4833,0.0000,0.8617,0.9050
5109,0.5821,0.3556,0.7333,0.4940,0.0000
5110,0.6956,0.0000,0.0000,0.0000,0.0000
5111,0.0201,0.0192,0.9665,0.5811,0.0000
5112,0.4525,0.1549,0.0668,0.8638,0.0000
5115,0.0000,0.7803,0.8816,0.9774,0.8538
5117,0.0000,0.9322,0.0000,0.5601,0.9957
5118,0.0000,0.9289,0.6056,0.5094,0.9841
5119,0.9617,0.1983,0.0000,0.0000,0.0233
5123,0.6733,0.2244,0.0000,0.0000,0.2244
5124,0.0000,0.0000,0.6791,0.1766,0.0000
5126,0.0000,0.0000,0.0266,0.0066,0.0000
5127,0.8014,0.0000,0.0668,0.0625,0.0000
5128,0.0000,0.3718,0.4802,0.6532,0.0000
5129,0.5945,0.0000,0.1777,0.8277,0.0000
5131,0.2339,0.9797,0.0000,0.7906,0.9940
5132,0.0535,0.0000,0.0000,0.0000,0.6958
5134,0.0000,0.1383,0.3929,0.1952,0.7058
5137,0.0000,0.2032,0.9969,0.0000,0.6312
5138,0.0000,0.9597,0.0000,0.9708,0.3925
5142,0.6676,0.3027,0.4558,0.8531,0.0000
5143,0.0000,0.0000,0.6555,0.5353,0.3880
5144,0.0000,0.5558,0.3566,0.7260,0.1882
5145,0.6637,0.0000,0.0000,0.4513,0.0789
5150,0.9864,0.0000,0.3292,0.3655,0.0000
5151,0.6836,0.3369,0.1230,0.3569,0.0000
5152,0.3905,0.7585,0.0000,0.0000,0.0000
5155,0.0000,0.4874,0.0000,0.6747,0.0960
5156,0.0000,0.0000,0.8018,0.0000,0.0000
5159,0.2557,0.4523,0.4819,0.2249,0.8468
5160,0.0000,0.4240,0.0000,0.5460,0.9532
