Group,NumInGroup,GroupSize,HomePlanet,CryoSleep,Deck,Num,Side,Destination,Age,VIP,Surname,TotalExpenses,HasExpenses,Transported,AgeImputed,AgeCluster,AgeClusterLabel
3761,1,1,,False,E,222.0,P,55 Cancri e,45.0,False,Stingive_3761,4537,1,True,45.0,3,C3_35-48
3765,1,1,Mars,True,F,709.0,S,TRAPPIST-1e,24.0,False,Cle_3765,0,0,True,24.0,2,C2_24-34
3767,1,1,Europa,False,B,146.0,S,55 Cancri e,44.0,False,Alenat_3767,9636,1,False,44.0,3,C3_35-48
3768,1,1,Earth,False,F,710.0,S,TRAPPIST-1e,20.0,False,Rushing_3768,717,1,True,20.0,1,C1_12-23
3769,1,1,Mars,False,E,251.0,S,TRAPPIST-1e,47.0,False,Stead_3769,1299,1,False,47.0,3,C3_35-48
3770,1,1,Earth,True,G,615.0,P,TRAPPIST-1e,16.0,False,Anthompson_3770,0,0,True,16.0,1,C1_12-23
3771,1,1,Europa,False,B,120.0,P,TRAPPIST-1e,28.0,False,Pinoffent_3771,9671,1,False,28.0,2,C2_24-34
3772,1,2,Earth,False,G,616.0,P,55 Cancri e,8.0,False,Castron_3772,0,0,True,8.0,0,C0_0-11
3772,2,2,Earth,False,F,777.0,P,TRAPPIST-1e,20.0,False,Castron_3772,422,1,True,20.0,1,C1_12-23
3773,1,3,Earth,False,F,711.0,S,PSO J318.5-22,22.0,False,Prestonard_3773,609,1,True,22.0,1,C1_12-23
3773,2,3,Earth,False,F,711.0,S,TRAPPIST-1e,42.0,False,Prestonard_3773,1558,1,True,42.0,3,C3_35-48
3773,3,3,Earth,False,F,711.0,S,PSO J318.5-22,23.0,False,Prestonard_3773,1257,1,True,23.0,1,C1_12-23
3774,1,3,Earth,False,F,778.0,P,TRAPPIST-1e,30.0,False,Willy_3774,830,1,False,30.0,2,C2_24-34
3774,2,3,Earth,True,G,617.0,P,TRAPPIST-1e,18.0,False,Willy_3774,0,0,False,18.0,1,C1_12-23
3774,3,3,Earth,False,F,778.0,P,TRAPPIST-1e,35.0,False,Willy_3774,803,1,False,35.0,3,C3_35-48
3775,1,2,Mars,True,F,712.0,S,TRAPPIST-1e,42.0,False,Buche_3775,0,0,True,42.0,3,C3_35-48
3775,2,2,Mars,True,F,712.0,S,TRAPPIST-1e,46.0,False,Killé_3775,0,0,True,46.0,3,C3_35-48
3776,1,1,Europa,False,C,134.0,S,TRAPPIST-1e,29.0,False,Gearitte_3776,6360,1,True,29.0,2,C2_24-34
3777,1,1,Europa,True,B,147.0,S,55 Cancri e,35.0,False,Clunic_3777,0,0,True,35.0,3,C3_35-48
3778,1,1,Earth,False,F,713.0,S,TRAPPIST-1e,48.0,False,Morrencis_3778,807,1,True,48.0,3,C3_35-48
3779,1,1,Earth,False,F,714.0,S,TRAPPIST-1e,24.0,False,Tranciams_3779,701,1,True,24.0,2,C2_24-34
3781,1,1,Europa,False,A,44.0,S,TRAPPIST-1e,38.0,False,Spirfuent_3781,2129,1,False,38.0,3,C3_35-48
3783,1,1,Earth,False,F,780.0,P,55 Cancri e,51.0,False,Wolffy_3783,1287,1,False,51.0,4,C4_49-79
3784,1,1,Earth,False,G,618.0,P,TRAPPIST-1e,77.0,False,Morrencis_3784,4220,1,False,77.0,4,C4_49-79
3785,1,1,Earth,True,G,619.0,P,TRAPPIST-1e,22.0,False,Hanner_3785,0,0,False,22.0,1,C1_12-23
3786,1,2,Mars,False,E,252.0,S,TRAPPIST-1e,38.0,True,Birt_3786,1355,1,False,38.0,3,C3_35-48
3786,2,2,Mars,False,D,121.0,S,TRAPPIST-1e,42.0,False,Birt_3786,2383,1,False,42.0,3,C3_35-48
3787,1,3,Mars,True,F,716.0,S,TRAPPIST-1e,55.0,False,Prie_3787,0,0,True,55.0,4,C4_49-79
3787,2,3,Mars,False,F,716.0,S,TRAPPIST-1e,7.0,False,Prie_3787,0,0,True,7.0,0,C0_0-11
3787,3,3,Mars,False,D,122.0,S,TRAPPIST-1e,,False,Prie_3787,1056,1,True,27.0,2,C2_24-34
3788,1,1,Mars,False,D,127.0,P,TRAPPIST-1e,25.0,False,Sesa_3788,803,1,False,25.0,2,C2_24-34
3789,1,1,Earth,True,G,620.0,S,TRAPPIST-1e,15.0,False,Popelazquez_3789,0,0,True,15.0,1,C1_12-23
3790,1,1,,True,G,620.0,P,TRAPPIST-1e,13.0,False,Meyersones_3790,0,0,True,13.0,1,C1_12-23
3793,1,1,Earth,True,G,622.0,S,55 Cancri e,23.0,False,Moodsey_3793,0,0,True,23.0,1,C1_12-23
3795,1,1,Europa,True,C,136.0,S,55 Cancri e,,False,Clinarfork_3795,0,0,True,27.0,2,C2_24-34
3796,1,1,Europa,False,B,121.0,P,55 Cancri e,33.0,False,Semageary_3796,27650,1,True,33.0,2,C2_24-34
3797,1,1,Europa,False,B,122.0,P,TRAPPIST-1e,26.0,False,Couseced_3797,0,0,False,26.0,2,C2_24-34
3798,1,1,Europa,True,E,253.0,S,TRAPPIST-1e,67.0,False,Exibuctich_3798,0,0,True,67.0,4,C4_49-79
3801,1,1,Earth,False,G,622.0,P,55 Cancri e,27.0,False,Leblanchez_3801,473,1,False,27.0,2,C2_24-34
3803,1,1,Mars,False,F,782.0,P,TRAPPIST-1e,33.0,False,Welte_3803,2005,1,False,33.0,2,C2_24-34
3804,1,1,Earth,False,F,783.0,P,TRAPPIST-1e,18.0,False,Harry_3804,801,1,False,18.0,1,C1_12-23
3805,1,1,Earth,False,F,784.0,P,TRAPPIST-1e,36.0,False,Pacerty_3805,471,1,False,36.0,3,C3_35-48
3807,1,1,Earth,True,G,623.0,S,TRAPPIST-1e,18.0,False,Barnolaney_3807,0,0,True,18.0,1,C1_12-23
3810,1,1,Earth,False,G,624.0,S,TRAPPIST-1e,51.0,False,Trankliney_3810,809,1,False,51.0,4,C4_49-79
3811,1,2,Mars,True,F,786.0,P,TRAPPIST-1e,54.0,False,Frasp_3811,0,0,True,54.0,4,C4_49-79
3811,2,2,Mars,False,D,128.0,P,TRAPPIST-1e,33.0,False,Frasp_3811,3389,1,False,33.0,2,C2_24-34
3812,1,1,Earth,False,F,717.0,S,TRAPPIST-1e,18.0,False,Floways_3812,693,1,False,18.0,1,C1_12-23
3814,1,1,Europa,True,D,129.0,P,TRAPPIST-1e,57.0,False,Calazy_3814,0,0,True,57.0,4,C4_49-79
3815,1,1,Earth,False,F,787.0,P,TRAPPIST-1e,23.0,False,Patteraley_3815,804,1,False,23.0,1,C1_12-23
3816,1,1,Earth,False,E,225.0,P,TRAPPIST-1e,24.0,False,Carterson_3816,905,1,False,24.0,2,C2_24-34
3817,1,1,Mars,False,E,226.0,P,TRAPPIST-1e,20.0,False,Reste_3817,1906,1,False,20.0,1,C1_12-23
3818,1,1,Earth,False,,,,TRAPPIST-1e,32.0,False,Hoodgers_3818,698,1,False,32.0,2,C2_24-34
3820,1,1,Mars,True,F,790.0,P,TRAPPIST-1e,21.0,False,Ecre_3820,0,0,True,21.0,1,C1_12-23
3821,1,1,Earth,False,,,,PSO J318.5-22,,False,Mcphernard_3821,869,1,False,27.0,2,C2_24-34
3822,1,1,Earth,False,F,718.0,S,PSO J318.5-22,41.0,False,Mcinton_3822,712,1,False,41.0,3,C3_35-48
3823,1,1,Mars,False,F,719.0,S,TRAPPIST-1e,27.0,False,Spore_3823,1192,1,True,27.0,2,C2_24-34
3824,1,1,Earth,False,G,625.0,S,PSO J318.5-22,49.0,False,Mclardson_3824,202,1,True,49.0,4,C4_49-79
3826,1,1,,False,G,626.0,S,TRAPPIST-1e,18.0,False,Navages_3826,1789,1,False,18.0,1,C1_12-23
3830,1,1,Earth,False,G,627.0,S,55 Cancri e,34.0,False,Powery_3830,706,1,False,34.0,2,C2_24-34
3831,1,1,Mars,False,D,123.0,S,TRAPPIST-1e,73.0,False,Nan_3831,1057,1,False,73.0,4,C4_49-79
3832,1,1,Earth,False,G,627.0,P,TRAPPIST-1e,40.0,False,Litthews_3832,3570,1,False,40.0,3,C3_35-48
3835,1,1,Earth,False,E,255.0,S,PSO J318.5-22,63.0,False,Tersony_3835,906,1,False,63.0,4,C4_49-79
3836,1,1,Mars,False,F,723.0,S,TRAPPIST-1e,21.0,False,,1151,1,True,21.0,1,C1_12-23
3838,1,1,Earth,False,E,227.0,P,TRAPPIST-1e,21.0,False,Estiagosen_3838,844,1,True,21.0,1,C1_12-23
3839,1,1,Mars,False,E,228.0,P,TRAPPIST-1e,23.0,False,Kine_3839,1049,1,False,23.0,1,C1_12-23
3841,1,1,Mars,False,F,793.0,P,TRAPPIST-1e,31.0,False,Kashe_3841,1309,1,False,31.0,2,C2_24-34
3842,1,1,Earth,False,F,794.0,P,55 Cancri e,41.0,False,Vinston_3842,697,1,False,41.0,3,C3_35-48
3846,1,1,Earth,True,G,630.0,P,TRAPPIST-1e,15.0,False,Hahnstonsen_3846,0,0,True,15.0,1,C1_12-23
3847,1,1,Europa,False,C,126.0,P,TRAPPIST-1e,36.0,False,Reshory_3847,3399,1,False,36.0,3,C3_35-48
3848,1,1,Earth,False,F,795.0,P,TRAPPIST-1e,24.0,False,Jacostaney_3848,746,1,False,24.0,2,C2_24-34
3849,1,1,Earth,False,G,631.0,P,TRAPPIST-1e,27.0,False,Santry_3849,753,1,False,27.0,2,C2_24-34
3850,1,7,Europa,False,C,137.0,S,55 Cancri e,24.0,False,Unteckery_3850,4533,1,False,24.0,2,C2_24-34
3850,2,7,Europa,True,C,137.0,S,55 Cancri e,19.0,False,Unteckery_3850,0,0,True,19.0,1,C1_12-23
3850,3,7,Europa,False,C,137.0,S,TRAPPIST-1e,25.0,False,Unteckery_3850,6167,1,True,25.0,2,C2_24-34
3850,4,7,Europa,True,C,137.0,S,55 Cancri e,39.0,False,Unteckery_3850,0,0,True,39.0,3,C3_35-48
3850,5,7,Europa,True,C,137.0,S,TRAPPIST-1e,15.0,False,Unteckery_3850,0,0,True,15.0,1,C1_12-23
3850,6,7,Europa,False,C,137.0,S,TRAPPIST-1e,31.0,False,Unteckery_3850,3340,1,True,31.0,2,C2_24-34
3850,7,7,Europa,True,C,137.0,S,55 Cancri e,25.0,False,Chuble_3850,0,0,True,25.0,2,C2_24-34
3851,1,1,Europa,False,C,127.0,P,TRAPPIST-1e,57.0,False,Namsheary_3851,6514,1,False,57.0,4,C4_49-79
3852,1,1,Mars,True,F,796.0,P,TRAPPIST-1e,,False,Tepie_3852,0,0,True,27.0,2,C2_24-34
3853,1,1,Earth,False,F,725.0,S,PSO J318.5-22,18.0,False,Herreras_3853,757,1,True,18.0,1,C1_12-23
3854,1,1,Earth,True,G,632.0,P,TRAPPIST-1e,33.0,False,Carsoning_3854,0,0,True,33.0,2,C2_24-34
3856,1,1,Earth,False,F,726.0,S,,23.0,False,Alvasquez_3856,1100,1,True,23.0,1,C1_12-23
3857,1,1,Europa,True,E,230.0,P,55 Cancri e,34.0,False,Dreamspric_3857,0,0,True,34.0,2,C2_24-34
3862,1,7,Mars,True,F,729.0,S,55 Cancri e,38.0,False,Paie_3862,0,0,True,38.0,3,C3_35-48
3862,2,7,Mars,False,E,256.0,S,TRAPPIST-1e,21.0,False,Ple_3862,3224,1,True,21.0,1,C1_12-23
3862,3,7,Mars,True,E,256.0,S,TRAPPIST-1e,31.0,False,,0,0,False,31.0,2,C2_24-34
3862,4,7,Mars,False,D,124.0,S,TRAPPIST-1e,13.0,False,Cako_3862,3362,1,False,13.0,1,C1_12-23
3862,5,7,Mars,False,F,729.0,S,TRAPPIST-1e,54.0,False,Paie_3862,1345,1,True,54.0,4,C4_49-79
3862,6,7,Mars,False,F,729.0,S,TRAPPIST-1e,13.0,False,Cako_3862,1683,1,False,13.0,1,C1_12-23
3862,7,7,Mars,False,D,124.0,S,TRAPPIST-1e,18.0,False,Ple_3862,1791,1,False,18.0,1,C1_12-23
3864,1,1,Europa,True,D,125.0,S,TRAPPIST-1e,,False,Dertering_3864,0,0,True,27.0,2,C2_24-34
3866,1,1,,False,F,797.0,P,TRAPPIST-1e,43.0,False,Hendrys_3866,970,1,False,43.0,3,C3_35-48
3867,1,1,Earth,False,F,798.0,P,TRAPPIST-1e,56.0,False,Guerson_3867,771,1,True,56.0,4,C4_49-79
3868,1,7,Earth,False,F,731.0,S,TRAPPIST-1e,63.0,False,Braymon_3868,1541,1,False,63.0,4,C4_49-79
3868,2,7,Earth,False,G,630.0,S,TRAPPIST-1e,9.0,False,Braymon_3868,0,0,True,9.0,0,C0_0-11
3868,3,7,Earth,False,G,630.0,S,,9.0,False,Braymon_3868,0,0,False,9.0,0,C0_0-11
3868,4,7,Earth,False,G,630.0,S,TRAPPIST-1e,0.0,False,Braymon_3868,0,0,True,0.0,0,C0_0-11
3868,5,7,Earth,False,F,731.0,S,55 Cancri e,16.0,False,Braymon_3868,872,1,True,16.0,1,C1_12-23
3868,6,7,Earth,True,G,630.0,S,TRAPPIST-1e,42.0,False,Braymon_3868,0,0,True,42.0,3,C3_35-48
3868,7,7,Earth,True,G,630.0,S,TRAPPIST-1e,9.0,False,Braymon_3868,0,0,False,9.0,0,C0_0-11
3870,1,1,Europa,True,B,148.0,S,55 Cancri e,22.0,False,Gemoserad_3870,0,0,True,22.0,1,C1_12-23
3871,1,1,Europa,True,B,149.0,S,55 Cancri e,47.0,False,Flourbent_3871,0,0,True,47.0,3,C3_35-48
3872,1,1,Mars,True,F,799.0,P,TRAPPIST-1e,30.0,False,Quart_3872,0,0,True,30.0,2,C2_24-34
3873,1,1,Earth,False,F,800.0,P,TRAPPIST-1e,29.0,False,Pearsalason_3873,2524,1,False,29.0,2,C2_24-34
3874,1,2,Earth,False,G,631.0,S,TRAPPIST-1e,,False,Lambleyoun_3874,783,1,False,27.0,2,C2_24-34
3874,2,2,Earth,False,E,258.0,S,TRAPPIST-1e,22.0,False,Lambleyoun_3874,3844,1,True,22.0,1,C1_12-23
3875,1,1,Earth,False,E,232.0,P,TRAPPIST-1e,19.0,False,Garzaley_3875,788,1,False,19.0,1,C1_12-23
3879,1,1,Mars,False,F,801.0,P,55 Cancri e,31.0,False,Nache_3879,1461,1,False,31.0,2,C2_24-34
3883,1,3,Europa,True,B,150.0,S,55 Cancri e,17.0,False,Unreezy_3883,0,0,True,17.0,1,C1_12-23
3883,2,3,Europa,False,B,150.0,S,TRAPPIST-1e,38.0,False,Unreezy_3883,5389,1,False,38.0,3,C3_35-48
3883,3,3,Europa,True,B,150.0,S,55 Cancri e,13.0,False,Unreezy_3883,0,0,True,13.0,1,C1_12-23
3886,1,1,Earth,True,G,633.0,P,PSO J318.5-22,36.0,False,Moreman_3886,0,0,True,36.0,3,C3_35-48
3888,1,1,Earth,False,G,633.0,S,,0.0,False,,0,0,True,0.0,0,C0_0-11
3890,1,1,Earth,True,G,634.0,S,TRAPPIST-1e,21.0,False,Weissey_3890,0,0,True,21.0,1,C1_12-23
3894,1,1,Earth,False,F,735.0,S,PSO J318.5-22,18.0,False,Vinozarks_3894,609,1,True,18.0,1,C1_12-23
3895,1,3,Mars,True,E,233.0,P,TRAPPIST-1e,36.0,False,Anpie_3895,0,0,False,36.0,3,C3_35-48
3895,2,3,Mars,False,E,233.0,P,TRAPPIST-1e,27.0,False,Anpie_3895,852,1,False,27.0,2,C2_24-34
3895,3,3,Mars,False,E,233.0,P,TRAPPIST-1e,5.0,False,Anpie_3895,0,0,True,5.0,0,C0_0-11
3896,1,1,,,C,140.0,S,55 Cancri e,18.0,False,Preeldy_3896,6628,1,True,18.0,1,C1_12-23
3897,1,1,Earth,True,G,635.0,P,TRAPPIST-1e,25.0,False,Peckers_3897,0,0,False,25.0,2,C2_24-34
3898,1,1,Earth,True,G,636.0,S,TRAPPIST-1e,14.0,False,Vinston_3898,0,0,True,14.0,1,C1_12-23
3899,1,1,Europa,True,E,234.0,P,TRAPPIST-1e,23.0,False,Ingwhed_3899,0,0,True,23.0,1,C1_12-23
3903,1,6,Earth,False,G,636.0,P,55 Cancri e,2.0,False,Doughan_3903,0,0,False,2.0,0,C0_0-11
3903,2,6,Earth,True,G,636.0,P,TRAPPIST-1e,1.0,False,Booness_3903,0,0,False,1.0,0,C0_0-11
3903,3,6,Earth,True,G,636.0,P,55 Cancri e,7.0,False,,0,0,True,7.0,0,C0_0-11
3903,4,6,Earth,False,G,636.0,P,PSO J318.5-22,6.0,False,Emenez_3903,0,0,False,6.0,0,C0_0-11
3903,5,6,Earth,False,F,804.0,P,TRAPPIST-1e,56.0,False,Doughan_3903,970,1,False,56.0,4,C4_49-79
3903,6,6,Earth,True,G,636.0,P,55 Cancri e,4.0,False,Doughan_3903,0,0,True,4.0,0,C0_0-11
3904,1,1,Earth,False,G,637.0,S,TRAPPIST-1e,65.0,False,Charpelaney_3904,909,1,False,65.0,4,C4_49-79
3907,1,1,Earth,True,G,639.0,S,TRAPPIST-1e,36.0,False,Richan_3907,0,0,True,36.0,3,C3_35-48
3909,1,1,Europa,True,C,141.0,S,TRAPPIST-1e,25.0,False,Scoudelle_3909,0,0,True,25.0,2,C2_24-34
3911,1,3,,False,F,736.0,S,TRAPPIST-1e,41.0,False,Petermandez_3911,1064,1,False,41.0,3,C3_35-48
3911,2,3,Earth,False,E,260.0,S,TRAPPIST-1e,20.0,False,Pentss_3911,1619,1,True,20.0,1,C1_12-23
3911,3,3,Earth,True,G,640.0,S,PSO J318.5-22,18.0,False,,0,0,True,18.0,1,C1_12-23
3912,1,1,Earth,False,F,737.0,S,TRAPPIST-1e,15.0,False,Cartiz_3912,902,1,True,15.0,1,C1_12-23
3913,1,2,Earth,False,F,738.0,S,,23.0,False,Waterson_3913,636,1,False,23.0,1,C1_12-23
3913,2,2,Earth,False,F,738.0,S,PSO J318.5-22,29.0,False,Waterson_3913,599,1,False,29.0,2,C2_24-34
3915,1,1,Earth,True,G,641.0,S,TRAPPIST-1e,33.0,False,Mayods_3915,0,0,True,33.0,2,C2_24-34
3916,1,2,Europa,False,D,128.0,S,TRAPPIST-1e,14.0,False,Ciplanke_3916,1675,1,False,14.0,1,C1_12-23
3916,2,2,Europa,True,D,128.0,S,55 Cancri e,55.0,False,Ciplanke_3916,0,0,True,55.0,4,C4_49-79
3917,1,1,Europa,False,B,124.0,P,TRAPPIST-1e,30.0,False,Esseal_3917,3003,1,False,30.0,2,C2_24-34
3919,1,1,Earth,False,F,806.0,P,TRAPPIST-1e,21.0,False,Blace_3919,545,1,False,21.0,1,C1_12-23
3921,1,1,Earth,False,E,262.0,S,TRAPPIST-1e,26.0,False,Kramosley_3921,788,1,True,26.0,2,C2_24-34
3922,1,1,Earth,True,G,641.0,P,PSO J318.5-22,33.0,False,Bardsey_3922,0,0,True,33.0,2,C2_24-34
3923,1,3,Earth,False,F,808.0,P,TRAPPIST-1e,18.0,False,Cofferson_3923,730,1,False,18.0,1,C1_12-23
3923,2,3,Earth,True,G,642.0,P,TRAPPIST-1e,9.0,False,Cofferson_3923,0,0,True,9.0,0,C0_0-11
3923,3,3,Earth,True,G,642.0,P,55 Cancri e,0.0,False,Cofferson_3923,0,0,True,0.0,0,C0_0-11
3924,1,1,Earth,False,E,263.0,S,55 Cancri e,19.0,False,Reenon_3924,694,1,True,19.0,1,C1_12-23
3926,1,1,Earth,False,F,810.0,P,TRAPPIST-1e,18.0,False,Fowlesterez_3926,716,1,False,18.0,1,C1_12-23
3927,1,2,Europa,False,C,142.0,S,55 Cancri e,38.0,False,Tionstious_3927,12749,1,False,38.0,3,C3_35-48
3927,2,2,Europa,False,C,142.0,S,55 Cancri e,42.0,False,Tionstious_3927,3710,1,True,42.0,3,C3_35-48
3928,1,2,Europa,False,E,264.0,S,,28.0,False,Witeronfus_3928,3701,1,False,28.0,2,C2_24-34
3928,2,2,Europa,True,E,264.0,S,55 Cancri e,37.0,False,Witeronfus_3928,0,0,True,37.0,3,C3_35-48
3930,1,1,Earth,False,F,740.0,S,55 Cancri e,29.0,False,Mcguirez_3930,1820,1,False,29.0,2,C2_24-34
3931,1,1,Earth,False,F,811.0,P,55 Cancri e,42.0,False,Sandry_3931,701,1,False,42.0,3,C3_35-48
3932,1,2,Mars,False,E,265.0,S,TRAPPIST-1e,18.0,False,Vlate_3932,2998,1,True,18.0,1,C1_12-23
3932,2,2,Mars,False,D,129.0,S,55 Cancri e,34.0,False,Vlate_3932,836,1,True,34.0,2,C2_24-34
3933,1,1,Earth,True,G,642.0,S,55 Cancri e,34.0,False,Coleyanglas_3933,0,0,True,34.0,2,C2_24-34
3935,1,1,Earth,True,G,643.0,S,PSO J318.5-22,18.0,False,Mccarveymon_3935,0,0,False,18.0,1,C1_12-23
3936,1,1,Earth,False,G,644.0,S,TRAPPIST-1e,24.0,False,Sancasey_3936,3537,1,False,24.0,2,C2_24-34
3937,1,1,Earth,False,F,742.0,S,TRAPPIST-1e,24.0,False,Rossey_3937,645,1,True,24.0,2,C2_24-34
3938,1,3,Mars,True,F,743.0,S,,56.0,False,,0,0,True,56.0,4,C4_49-79
3938,2,3,Mars,True,F,743.0,S,TRAPPIST-1e,2.0,False,Flité_3938,0,0,True,2.0,0,C0_0-11
3938,3,3,Mars,True,F,743.0,S,TRAPPIST-1e,12.0,False,Flité_3938,0,0,True,12.0,1,C1_12-23
3939,1,1,Earth,False,E,237.0,P,TRAPPIST-1e,37.0,False,Alberts_3939,1618,1,False,37.0,3,C3_35-48
3940,1,1,Mars,False,D,132.0,P,TRAPPIST-1e,60.0,True,Apie_3940,2739,1,False,60.0,4,C4_49-79
3941,1,1,Earth,True,G,643.0,P,TRAPPIST-1e,55.0,False,Mejiaddox_3941,0,0,False,55.0,4,C4_49-79
3942,1,1,Earth,True,G,645.0,S,PSO J318.5-22,20.0,False,Grahangory_3942,0,0,False,20.0,1,C1_12-23
3944,1,1,Mars,False,F,745.0,S,TRAPPIST-1e,28.0,False,Stike_3944,1895,1,False,28.0,2,C2_24-34
3945,1,1,Earth,True,G,644.0,P,TRAPPIST-1e,28.0,False,Lambles_3945,0,0,False,28.0,2,C2_24-34
3946,1,1,Mars,False,F,812.0,P,TRAPPIST-1e,37.0,False,Parta_3946,1308,1,False,37.0,3,C3_35-48
3948,1,1,Earth,False,F,814.0,P,TRAPPIST-1e,18.0,False,Castron_3948,857,1,False,18.0,1,C1_12-23
3949,1,1,Earth,False,E,238.0,P,TRAPPIST-1e,14.0,False,Burraymons_3949,787,1,False,14.0,1,C1_12-23
3950,1,1,Europa,False,C,143.0,S,TRAPPIST-1e,29.0,False,Steary_3950,14864,1,True,29.0,2,C2_24-34
3952,1,1,Earth,False,F,746.0,S,TRAPPIST-1e,51.0,False,Rodricker_3952,556,1,False,51.0,4,C4_49-79
3954,1,1,Earth,True,G,647.0,S,TRAPPIST-1e,45.0,False,Blacks_3954,0,0,False,45.0,3,C3_35-48
3955,1,1,Earth,True,G,648.0,S,TRAPPIST-1e,45.0,False,Gamberson_3955,0,0,True,45.0,3,C3_35-48
3958,1,1,Mars,False,F,747.0,S,TRAPPIST-1e,41.0,False,Sau_3958,1192,1,False,41.0,3,C3_35-48
3959,1,3,Earth,False,G,646.0,P,TRAPPIST-1e,21.0,False,Sullones_3959,5525,1,False,21.0,1,C1_12-23
3959,2,3,Earth,False,F,817.0,P,TRAPPIST-1e,28.0,False,Sullones_3959,673,1,False,28.0,2,C2_24-34
3959,3,3,Earth,True,G,646.0,P,55 Cancri e,0.0,False,Sullones_3959,0,0,True,0.0,0,C0_0-11
3960,1,1,Earth,False,F,748.0,S,TRAPPIST-1e,46.0,False,Herreras_3960,880,1,False,46.0,3,C3_35-48
3961,1,1,Mars,True,F,749.0,S,TRAPPIST-1e,41.0,False,Peake_3961,0,0,True,41.0,3,C3_35-48
3962,1,2,Earth,,G,647.0,P,55 Cancri e,13.0,False,Guerson_3962,0,0,True,13.0,1,C1_12-23
3962,2,2,Earth,False,E,239.0,P,PSO J318.5-22,55.0,False,Guerson_3962,1649,1,False,55.0,4,C4_49-79
3963,1,1,Earth,,G,648.0,P,PSO J318.5-22,20.0,False,Bradlerson_3963,0,0,True,20.0,1,C1_12-23
3964,1,1,Earth,True,G,650.0,S,TRAPPIST-1e,21.0,False,Chanan_3964,0,0,True,21.0,1,C1_12-23
3966,1,3,Earth,False,F,818.0,P,TRAPPIST-1e,49.0,False,Kerristicey_3966,599,1,False,49.0,4,C4_49-79
3966,2,3,Earth,False,G,649.0,P,TRAPPIST-1e,27.0,False,Kerristicey_3966,1020,1,True,27.0,2,C2_24-34
3966,3,3,Earth,False,G,649.0,P,TRAPPIST-1e,0.0,False,Kerristicey_3966,0,0,True,0.0,0,C0_0-11
3967,1,1,Mars,False,F,819.0,P,TRAPPIST-1e,22.0,False,Seen_3967,941,1,False,22.0,1,C1_12-23
3968,1,1,Earth,True,G,650.0,P,TRAPPIST-1e,17.0,False,Briggins_3968,0,0,False,17.0,1,C1_12-23
3970,1,1,Mars,False,F,751.0,S,TRAPPIST-1e,23.0,False,Blake_3970,1119,1,True,23.0,1,C1_12-23
3971,1,1,Earth,False,G,651.0,P,TRAPPIST-1e,44.0,False,Brighttt_3971,908,1,False,44.0,3,C3_35-48
3973,1,1,Europa,True,E,240.0,P,,29.0,False,Reedectied_3973,0,0,True,29.0,2,C2_24-34
3974,1,2,Earth,False,F,752.0,S,TRAPPIST-1e,19.0,False,Davens_3974,761,1,True,19.0,1,C1_12-23
3974,2,2,Earth,True,G,652.0,S,TRAPPIST-1e,3.0,False,Davens_3974,0,0,True,3.0,0,C0_0-11
3976,1,1,Europa,False,,,,TRAPPIST-1e,29.0,False,Patoetic_3976,7223,1,True,29.0,2,C2_24-34
3977,1,1,Earth,False,E,241.0,P,TRAPPIST-1e,19.0,False,Quinnedy_3977,721,1,True,19.0,1,C1_12-23
3980,1,1,Earth,True,G,653.0,P,TRAPPIST-1e,22.0,False,Garrincent_3980,0,0,True,22.0,1,C1_12-23
3981,1,1,Earth,False,,,,PSO J318.5-22,33.0,False,Carvis_3981,703,1,False,33.0,2,C2_24-34
3984,1,1,Earth,True,G,654.0,S,PSO J318.5-22,,False,Wilsoney_3984,0,0,True,27.0,2,C2_24-34
3985,1,1,Earth,False,G,654.0,P,TRAPPIST-1e,50.0,False,Hahnstoneal_3985,848,1,False,50.0,4,C4_49-79
3986,1,2,Mars,False,F,755.0,S,TRAPPIST-1e,54.0,False,Pine_3986,1222,1,False,54.0,4,C4_49-79
3986,2,2,Mars,False,F,755.0,S,TRAPPIST-1e,43.0,False,Pine_3986,1598,1,False,43.0,3,C3_35-48
3987,1,1,Earth,False,F,822.0,P,TRAPPIST-1e,17.0,False,Briggston_3987,2302,1,True,17.0,1,C1_12-23
3988,1,1,Mars,False,D,134.0,P,TRAPPIST-1e,26.0,False,Soun_3988,1719,1,False,26.0,2,C2_24-34
3991,1,1,Earth,False,F,823.0,P,TRAPPIST-1e,44.0,False,Joycerton_3991,1262,1,False,44.0,3,C3_35-48
3992,1,1,Earth,False,F,756.0,S,PSO J318.5-22,51.0,False,Barrelliver_3992,1108,1,False,51.0,4,C4_49-79
3994,1,1,Europa,True,B,152.0,S,TRAPPIST-1e,29.0,False,Unretereng_3994,0,0,True,29.0,2,C2_24-34
3995,1,6,Earth,False,G,655.0,P,TRAPPIST-1e,4.0,False,Casonston_3995,0,0,False,4.0,0,C0_0-11
3995,2,6,Earth,False,F,825.0,P,PSO J318.5-22,40.0,False,Casonston_3995,732,1,False,40.0,3,C3_35-48
3995,3,6,Earth,False,G,655.0,P,55 Cancri e,27.0,False,Casonston_3995,810,1,False,27.0,2,C2_24-34
3995,4,6,Earth,False,G,655.0,P,TRAPPIST-1e,8.0,False,Casonston_3995,0,0,False,8.0,0,C0_0-11
3995,5,6,Earth,False,G,655.0,P,TRAPPIST-1e,3.0,False,Casonston_3995,0,0,False,3.0,0,C0_0-11
